dataRate,distance,efficiency_ci95,efficiency_count,efficiency_mean,efficiency_std,efficiency_var,jainFairness_ci95,jainFairness_count,jainFairness_mean,jainFairness_std,jainFairness_var,lossRate_ci95,lossRate_count,lossRate_mean,lossRate_std,lossRate_var,lostPackets_ci95,lostPackets_count,lostPackets_mean,lostPackets_std,lostPackets_var,meanDelay_ci95,meanDelay_count,meanDelay_mean,meanDelay_std,meanDelay_var,nStations,offeredLoadMbps_ci95,offeredLoadMbps_count,offeredLoadMbps_mean,offeredLoadMbps_std,offeredLoadMbps_var,pdr_ci95,pdr_count,pdr_mean,pdr_std,pdr_var,propagationModel,rxPackets_ci95,rxPackets_count,rxPackets_mean,rxPackets_std,rxPackets_var,throughputMbps_ci95,throughputMbps_count,throughputMbps_mean,throughputMbps_std,throughputMbps_var,throughputPerNodeMbps_ci95,throughputPerNodeMbps_count,throughputPerNodeMbps_mean,throughputPerNodeMbps_std,throughputPerNodeMbps_var,trafficType,txPackets_ci95,txPackets_count,txPackets_mean,txPackets_std,txPackets_var,wifiStandard
2mbps,50.0,0.0228145956285236,3,1.3018662666666667,0.0091833694591545,8.433427462333171e-05,0.0222925424497921,3,0.7853039565319238,0.0089732317343541,8.051888775842045e-05,0.0054611978892753,3,0.0037371484413052,0.0021982505727197,4.832305580462524e-06,244.02221567717967,3,166.0,98.2242332624694,9648.0,0.0010641384249496,3,0.0050055,0.0004283387911455,1.8347411999999958e-07,10.0,0.0,3,20.0,0.0,0.0,0.0054611978892753,3,0.9962628515586948,0.0021982505727197,4.832305580462524e-06,friis,686.1272591592126,3,44196.0,276.181100005051,76276.0,0.4562919125704773,3,26.03732533333333,0.1836673891830915,0.0337337098493331,0.0456291912570473,3,2.603732533333333,0.018366738918309,0.0003373370984933,tcp,769.2788463134376,3,44362.0,309.65141691908985,95884.0,80211g
2mbps,50.0,0.2614325653992975,3,0.5696929666666667,0.1052322765569733,0.0110738320293633,0.0652753836609336,3,0.3394240825540565,0.0262747573749217,0.000690362875111,0.0043957904417448,3,0.0092703953792745,0.0017694009724675,3.1307798013689845e-06,15.179557188681246,3,179.33333333333334,6.110100926607787,37.33333333333334,0.1850076452084086,3,0.0633898,0.0744695889587823,0.00554571967969,10.0,0.0,3,20.0,0.0,0.0,0.0043957904417448,3,0.9907296046207256,0.0017694009724674,3.130779801368929e-06,friis-nakagami,9240.04079320702,3,19626.666666666668,3719.31678313818,13833317.333333338,5.228651307985948,3,11.393859333333332,2.104645531139467,4.42953281174533,0.522865130798595,3,1.1393859333333334,0.2104645531139467,0.0442953281174533,tcp,9247.671928407784,3,19806.0,3722.3884805323582,13856176.0,80211g
2mbps,50.0,0.0006149814688793,3,0.4399761333333333,0.0002475433766703,6.127772333334013e-08,1.0522459107479078e-07,3,0.1999999570699438,4.235517962983876e-08,1.793961241475908e-15,0.0001803270672414,3,0.0020889892392607,7.258555483200617e-05,5.268662770270175e-09,2.8686666666666656,3,32.666666666666664,1.154700538379251,1.333333333333332,7.949067051361016e-05,3,0.0001235,3.199671858175459e-05,1.0237899999999992e-09,10.0,0.0,3,20.0,0.0,0.0,0.0001803270672414,3,0.9979110107607392,7.258555483201426e-05,5.268662770271348e-09,logdistance,22.405002903617515,3,15604.666666666666,9.018499505645773,81.33333333333303,0.0122996293775875,3,8.799522666666666,0.0049508675334065,2.4511089333338977e-05,0.0012299629377586,3,0.8799522666666667,0.0004950867533406,2.451108933333605e-07,tcp,25.008456205407438,3,15637.333333333334,10.066445913694364,101.33333333333394,80211g
2mbps,5.0,0.0076065026401607,3,0.7567758666666667,0.0030617822543958,9.374510573333262e-06,0.0212519585524398,3,0.9789675591195648,0.0085543741513301,7.317731712094591e-05,0.0088701083287451,3,0.0045590515159682,0.0035704109444635,1.274783431234479e-05,447.5395824833077,3,230.0,180.1443865348016,32452.0,0.0038657979579731,3,0.0205646666666666,0.0015560675052301,2.4213460808333266e-06,20.0,0.0,3,40.0,0.0,0.0,0.0088701083287451,3,0.9954409484840318,0.0035704109444635,1.2747834312344792e-05,friis,447.2176809941416,3,50206.66666666666,180.01481420520182,32405.33333333333,0.3042601056064337,3,30.27103466666667,0.1224712901758344,0.0149992169173334,0.0152130052803215,3,1.5135517333333337,0.0061235645087916,3.7498042293333047e-05,tcp,230.83410423457565,3,50436.66666666666,92.9157324317767,8633.333333333521,80211g
2mbps,5.0,0.0239856332972426,3,0.6701768333333334,0.009654737513953,9.321395646333264e-05,0.0998563087761032,3,0.9228947887324184,0.0401943295971407,0.0016155841317635,0.0111784791946842,3,0.0082403552004814,0.0044995802734242,2.0246222636988908e-05,490.6426446461145,3,368.0,197.4943037153224,39004.0,0.0014953001686761,3,0.0216069166666666,0.0006018907424386,3.622724658333298e-07,20.0,0.0,3,40.0,0.0,0.0,0.0111784791946841,3,0.9917596447995184,0.0044995802734242,2.024622263698884e-05,friis-nakagami,2124.045726953272,3,44480.66666666666,854.9744635562716,730981.3333333344,0.9594253318897098,3,26.80707333333333,0.3861895005581245,0.1491423303413337,0.0479712665944852,3,1.3403536666666669,0.0193094750279061,0.0003728558258533,tcp,1740.358857596267,3,44848.66666666666,700.5321786565797,490745.33333333407,80211g
2mbps,5.0,0.0172152729115972,3,0.6782667666666667,0.0069295206481642,4.801825641333403e-05,0.0128992998396089,3,0.5356258981281297,0.0051922478978079,2.6959438232291388e-05,0.0011231726574043,3,0.0034718488045847,0.0004521013498248,2.0439563051348258e-07,51.87450473337875,3,160.0,20.8806130178211,436.0,0.0015143397430038,3,0.0051716166666666,0.0006095545839654,3.7155679083333386e-07,20.0,0.0,3,40.0,0.0,0.0,0.0011231726574043,3,0.9965281511954152,0.0004521013498248,2.043956305134761e-07,logdistance,633.8909551692099,3,45924.0,255.15485494107295,65104.0,0.6886109164638872,3,27.130670666666663,0.2771808259265675,0.0768292102613341,0.0344305458231944,3,1.3565335333333337,0.0138590412963284,0.0001920730256533,tcp,636.0488053422736,3,46084.0,256.0234364272146,65548.0,80211g
2mbps,10.0,0.0092471908477906,3,0.7459675666666667,0.003722194835152,1.385473439083257e-05,0.0969536969771249,3,0.9438294233520024,0.0390259654069294,0.0015230259759428,0.0060426643104297,3,0.0048326411088328,0.0024323034159301,5.916099907145464e-06,304.18689897714745,3,242.0,122.44182292011172,14992.0,0.0054652490243632,3,0.0212008833333333,0.0021998812424386,4.839477480833332e-06,20.0,0.0,3,40.0,0.0,0.0,0.0060426643104296,3,0.9951673588911673,0.0024323034159301,5.916099907145393e-06,friis,449.6858036733352,3,49768.0,181.00828710310475,32764.0,0.3698876339116267,3,29.838702666666663,0.1488877934060828,0.0221675750253323,0.0184943816955812,3,1.4919351333333335,0.007444389670304,5.541893756333028e-05,tcp,639.1850260459278,3,50010.0,257.28583326720496,66196.0,80211g
2mbps,10.0,0.0152118723841417,3,0.4334959333333333,0.0061231084935132,3.7492457623334e-05,0.1306303128093692,3,0.5769543464113495,0.0525815335334517,0.0027648176687295,0.0093499535236107,3,0.0063787835698945,0.0037635590405069,1.4164376651381767e-05,268.69163850613427,3,186.66666666666663,108.15421089043798,11697.333333333334,0.0163052294643056,3,0.0276154166666666,0.0065632084269687,4.307570485583333e-05,20.0,0.0,3,40.0,0.0,0.0,0.0093499535236108,3,0.9936212164301056,0.0037635590405069,1.4164376651381884e-05,friis-nakagami,1439.879219013873,3,29214.0,579.5826084347252,335916.0,0.6084748953656702,3,17.33983733333333,0.2449243397405292,0.0599879321973341,0.0304237447682835,3,0.8669918666666666,0.0122462169870264,0.0001499698304933,tcp,1241.615801624284,3,29400.666666666668,499.7772837307971,249777.33333333363,80211g
2mbps,10.0,0.0125480319443338,3,0.6550763333333333,0.0050508549529592,2.5511135755832743e-05,0.0005125036278368,3,0.2998805555023514,0.0002062938234898,4.255714161005989e-08,0.0004997718396137,3,0.0014349420134623,0.00020116900265,4.0468967627221375e-08,22.769335783021862,3,66.0,9.16515138991168,84.0,8.24712667678583e-05,3,0.0007915833333333,3.319647320625082e-05,1.1020058333333286e-09,20.0,0.0,3,40.0,0.0,0.0,0.0004997718396137,3,0.9985650579865376,0.00020116900265,4.0468967627215353e-08,logdistance,693.5591246051856,3,45936.66666666666,279.1725870018999,77937.33333333336,0.5019212777733575,3,26.203053333333333,0.2020341981183701,0.0408178172093328,0.0250960638886677,3,1.3101526666666663,0.0101017099059184,0.0001020445430233,tcp,687.2118375943318,3,46002.66666666666,276.6176663435172,76517.33333333337,80211g
2mbps,20.0,0.0341652020036597,3,0.6700339166666667,0.0137522346551691,0.0001891239580108,0.0106016120908694,3,0.9108158375223172,0.004267378755176,1.821052144012772e-05,0.0090237317848571,3,0.0079312991459186,0.0036322477167666,1.31932234759563e-05,401.8489047208332,3,356.0,161.752897964766,26164.0,0.0069610260400271,3,0.0226299166666666,0.0028019639261299,7.851001843333327e-06,20.0,0.0,3,40.0,0.0,0.0,0.009023731784857,3,0.9920687008540812,0.0036322477167665,1.3193223475955996e-05,friis,1841.851554683312,3,44538.0,741.3851900328195,549652.0,1.3666080801463891,3,26.801356666666667,0.5500893862067642,0.3025983328173345,0.0683304040073194,3,1.3400678333333331,0.0275044693103382,0.0007564958320433,tcp,1793.7128317602385,3,44894.0,722.0083102014823,521296.0,80211g
2mbps,20.0,0.0582544506403195,3,0.30037685,0.0234486795900643,0.0005498405745174,0.089803195137868,3,0.382723383742891,0.0361477333629583,0.0013066586272795,0.0054298779622889,3,0.0136367500184614,0.0021856436229567,4.777038046571698e-06,169.15406244407296,3,282.0,68.08817812219681,4636.0,0.1138598617967968,3,0.0851338833333333,0.0458310633452992,0.0021004863673608,20.0,0.0,3,40.0,0.0,0.0,0.0054298779622889,3,0.9863632499815386,0.0021856436229567,4.777038046571698e-06,friis-nakagami,3898.0092481385664,3,20222.666666666668,1569.0332480012446,2461865.333333335,2.3301780256127813,3,12.015073999999998,0.9379471836025728,0.8797449192279982,0.116508901280639,3,0.6007537,0.0468973591801286,0.0021993622980699,tcp,4067.162376908556,3,20504.666666666668,1637.121050299377,2680165.333333335,80211g
2mbps,20.0,0.0003104435824438,3,0.32997305,0.0001249602736872,1.5615070000002568e-08,2.56085914200761e-08,3,0.1499999883651096,1.0308013351114162e-08,1.0625513924674777e-16,0.0002418374777993,3,0.0029535163477794,9.734482889211928e-05,9.476015712035978e-09,5.737333333333338,3,69.33333333333333,2.309401076758505,5.333333333333343,3.51571894934063e-05,3,7.193333333333335e-05,1.4151531130352412e-05,2.0026583333333338e-10,20.0,0.0,3,40.0,0.0,0.0,0.0002418374777993,3,0.9970464836522206,9.734482889213552e-05,9.47601571203914e-09,logdistance,20.686249517762967,3,23405.33333333333,8.326663997864895,69.3333333333394,0.0124177432977524,3,13.198922,0.0049984109474913,2.498411200000124e-05,0.0006208871648876,3,0.6599461000000001,0.0002499205473745,6.246028000001027e-08,tcp,25.00845620540631,3,23474.666666666668,10.066445913693912,101.33333333332484,80211g
2mbps,30.0,0.022492378601108,3,0.6538457166666666,0.009053670118567,8.196894261583455e-05,0.0158888648691353,3,0.6347251946991955,0.0063956126488353,4.090386115394287e-05,0.0029751734094804,3,0.004364210617397,0.0011975718118865,1.43417824462535e-06,132.7978893523705,3,192.66666666666663,53.45403009440292,2857.333333333333,0.0022292424436298,3,0.0079417,0.0008973184231364,8.051803525000015e-07,20.0,0.0,3,40.0,0.0,0.0,0.0029751734094804,3,0.9956357893826028,0.0011975718118866,1.4341782446253645e-06,friis,1126.0823021881365,3,43938.0,453.2725449439884,205456.0,0.8996951440443157,3,26.15382866666667,0.3621468047426805,0.1311503081853332,0.0449847572022161,3,1.3076914333333332,0.0181073402371341,0.0003278757704633,tcp,1148.402187804911,3,44130.66666666666,462.2567828959705,213681.3333333324,80211g
2mbps,30.0,0.1638623222015743,3,0.2580608833333333,0.0659581379268762,0.0043504759587808,0.0412039040567162,3,0.2169014825033716,0.0165854648608937,0.0002750776446519,0.0062187731828116,3,0.0129584998306827,0.0025031910558625,6.265965462150217e-06,58.57983101147811,3,224.0,23.57965224510319,556.0,0.0852087355807722,3,0.0604070999999999,0.0342983637635602,0.0011763777568574,20.0,0.0,3,40.0,0.0,0.0,0.0062187731828115,3,0.9870415001693172,0.0025031910558625,6.265965462150124e-06,friis-nakagami,11558.283414939053,3,17636.666666666668,4652.4597078678,21645381.33333333,6.554492888062976,3,10.322435333333331,2.63832551707505,6.96076153404933,0.3277246444031487,3,0.5161217666666666,0.1319162758537524,0.0174019038351233,tcp,11613.311881576954,3,17860.666666666668,4674.609858943667,21851977.33333333,80211g
2mbps,30.0,8.811562160011931e-05,3,0.2199583333333333,3.546844842015344e-05,1.2580108333330846e-09,1.1648208381472031e-08,3,0.09999999449035,4.688656456857818e-09,2.1983499370434508e-17,0.0003616099323377,3,0.0046776305839458,0.0001455558390264,2.118650227467956e-08,5.737333333333338,3,73.33333333333333,2.309401076758505,5.333333333333343,1.3500269624097649e-05,3,5.58e-05,5.434151267677415e-06,2.9530000000000046e-11,20.0,0.0,3,40.0,0.0,0.0,0.0003616099323378,3,0.995322369416054,0.0001455558390264,2.118650227468896e-08,logdistance,9.93735283329184,3,15604.0,4.0,16.0,0.0035246248640045,3,8.798333333333334,0.001418737936806,2.012817333332682e-06,0.0001762312432002,3,0.4399166666666667,7.093689684030688e-05,5.032043333332339e-09,tcp,15.17955718868063,3,15677.333333333334,6.110100926607538,37.3333333333303,80211g
2mbps,40.0,0.0245590872414013,3,0.6521792833333334,0.0098855651614277,9.772439856083457e-05,0.0082538965393956,3,0.4896653097603679,0.0033223723371252,1.103815794649534e-05,0.0016926253398814,3,0.0023813139566992,0.0006813184027081,4.641947658688058e-07,75.24442125352402,3,105.33333333333331,30.28751117760146,917.3333333333331,0.0018835653045597,3,0.0047647666666666,0.0007581758788917,5.748306633333327e-07,20.0,0.0,3,40.0,0.0,0.0,0.0016926253398814,3,0.9976186860433008,0.0006813184027081,4.641947658688148e-07,friis,1242.2883466721134,3,44114.0,500.0479976962212,250048.0,0.9823634896560492,3,26.08717133333333,0.3954226064571091,0.1563590376973337,0.0491181744828027,3,1.3043585666666668,0.0197711303228555,0.0003908975942433,tcp,1253.4202324144014,3,44219.333333333336,504.52882309470925,254549.33333333244,80211g
2mbps,40.0,0.1493958617964139,3,0.2408454833333333,0.0601350739186444,0.0036162271152008,0.0102502695199856,3,0.1836353158231164,0.0041259557517754,1.702351086560884e-05,0.0077429460800731,3,0.015379084984755,0.0031167036976418,9.713841938894516e-06,183.59466666666663,3,254.66666666666663,73.9008344562721,5461.333333333333,0.1443545865225313,3,0.0521684166666666,0.0581058513043508,0.0033762899558033,20.0,0.0,3,40.0,0.0,0.0,0.0077429460800731,3,0.984620915015245,0.0031167036976418,9.713841938894516e-06,friis-nakagami,10511.365017913326,3,16522.0,4231.052351366028,17901804.0,5.975834471856556,3,9.633819333333332,2.4054029567457778,5.785963384321331,0.2987917235928278,3,0.4816909666666666,0.1202701478372889,0.0144649084608033,tcp,10643.661447959244,3,16776.666666666668,4284.304533215786,18355265.333333336,80211g
2mbps,40.0,8.995442969804857e-05,3,0.2199557666666666,3.620860855284751e-05,1.3110633333333416e-09,1.2696033066460088e-08,3,0.0999999940647269,5.110428613916654e-09,2.6116480617938094e-17,0.0003616099323377,3,0.0046776305839458,0.0001455558390264,2.118650227467956e-08,5.737333333333338,3,73.33333333333333,2.309401076758505,5.333333333333343,1.3237311501343888e-05,3,5.903333333333333e-05,5.328304921204618e-06,2.8390833333333347e-11,20.0,0.0,3,40.0,0.0,0.0,0.0003616099323378,3,0.995322369416054,0.0001455558390264,2.118650227468896e-08,logdistance,9.93735283329184,3,15604.0,4.0,16.0,0.0035981771879212,3,8.798230666666667,0.0014483443421136,2.097701333332488e-06,0.000179908859396,3,0.4399115333333332,7.241721710569502e-05,5.244253333333367e-09,tcp,15.17955718868063,3,15677.333333333334,6.110100926607538,37.3333333333303,80211g
2mbps,50.0,0.0225102086398498,3,0.6489976833333334,0.0090608470957926,8.209895009333423e-05,0.0077881256235613,3,0.391401393506837,0.0031348894435829,9.82753182348768e-06,0.0031201401224504,3,0.0032879726269158,0.0012559240573595,1.577345237854573e-06,134.91885546175936,3,145.33333333333334,54.307764945110144,2949.333333333334,0.000915459123403,3,0.0022412166666666,0.0003684921482655,1.3578646333333325e-07,20.0,0.0,3,40.0,0.0,0.0,0.0031201401224504,3,0.9967120273730842,0.0012559240573595,1.5773452378545643e-06,friis,1314.5350037598027,3,44174.66666666666,529.1288437926385,279977.3333333344,0.9004083455939882,3,25.959907333333334,0.3624338838317044,0.1313583201493334,0.0450204172796996,3,1.2979953666666668,0.0181216941915853,0.0003283958003733,tcp,1182.325760528516,3,44320.0,475.9117565263544,226492.0,80211g
2mbps,50.0,0.2007044580442007,3,0.2480417166666666,0.080787896499682,0.0065266842208433,0.0912173077160138,3,0.1979886315679522,0.0367169443397119,0.0013481340016455,0.0070203219007801,3,0.0109650727849134,0.0028258317958725,7.985325338564373e-06,43.31591676662672,3,178.0,17.435595774162696,304.0,0.0035439499952627,3,0.0171963833333333,0.0014265167211895,2.0349499558333303e-06,20.0,0.0,3,40.0,0.0,0.0,0.0070203219007802,3,0.9890349272150866,0.0028258317958726,7.985325338564688e-06,friis-nakagami,13990.87024833106,3,17025.333333333332,5631.62865726544,31715241.33333334,8.02817832176803,3,9.921668666666667,3.231515859987281,10.442694753349336,0.4014089160884014,3,0.4960834333333332,0.161575792999364,0.0261067368833733,tcp,14026.791184440362,3,17203.333333333332,5646.087612970006,31878305.33333334,80211g
2mbps,50.0,0.0001461364834437,3,0.2199651499999999,5.88231034543402e-05,3.46015750000001e-09,1.6331192420703005e-08,3,0.0999999931637658,6.573659079907359e-09,4.321299369884847e-17,0.0003616099323377,3,0.0046776305839458,0.0001455558390264,2.118650227467956e-08,5.737333333333338,3,73.33333333333333,2.309401076758505,5.333333333333343,1.3819561616579742e-05,3,6.476666666666666e-05,5.562673218276738e-06,3.094333333333328e-11,20.0,0.0,3,40.0,0.0,0.0,0.0003616099323378,3,0.995322369416054,0.0001455558390264,2.118650227468896e-08,logdistance,9.93735283329184,3,15604.0,4.0,16.0,0.0058454593377495,3,8.798606,0.0023529241381733,5.53625199999897e-06,0.0002922729668875,3,0.4399302999999999,0.0001176462069086,1.3840630000000042e-08,tcp,15.17955718868063,3,15677.333333333334,6.110100926607538,37.3333333333303,80211g
2mbps,5.0,0.0094198987204646,3,0.5146214444444445,0.0037917134989537,1.4377091258147769e-05,0.051229264207439,3,0.937655765211344,0.0206208897145373,0.0004252210926191,0.0166631044835431,3,0.0133648839995082,0.0067072608824832,4.498734854568993e-05,852.3319913197623,3,679.3333333333334,343.0821087339492,117705.33333333334,0.0055904492244216,3,0.0274786555555555,0.0022502770378415,5.063746747037024e-06,30.0,0.0,3,60.0,0.0,0.0,0.0166631044835431,3,0.9866351160004916,0.0067072608824832,4.498734854568998e-05,friis,538.3700952521212,3,50103.333333333336,216.70563752088543,46961.33333333339,0.5651939232278801,3,30.877286666666663,0.2275028099372232,0.0517575285293323,0.0188397974409292,3,1.029242888888889,0.0075834269979074,5.750836503259107e-05,tcp,400.25867725315214,3,50782.66666666666,161.11279692604526,25957.333333333103,80211g
2mbps,5.0,0.0196853815883739,3,0.1859570777777777,0.0079237929531593,6.278649476453741e-05,0.1179162613127448,3,0.7315430934096895,0.0474638521106768,0.0022528172571842,0.0090177167330205,3,0.0138229733525815,0.0036298265279701,1.3175640623155936e-05,175.5696652636149,3,257.6666666666667,70.67059737495737,4994.333333333332,0.0197306171953433,3,0.0374437222222222,0.0079420012658672,6.307538410703709e-05,30.0,0.0,3,60.0,0.0,0.0,0.0090177167330206,3,0.9861770266474184,0.0036298265279701,1.3175640623156152e-05,friis-nakagami,2212.783088416209,3,18382.666666666668,890.6931757532067,793334.3333333328,1.1811228953024355,3,11.157424666666666,0.4754275771895594,0.2260313811523345,0.0393707631767478,3,0.3719141555555555,0.0158475859063186,0.0002511459790581,tcp,2238.75863450837,3,18640.33333333333,901.1488963169926,812069.333333334,80211g
2mbps,5.0,0.0061407447795961,3,0.2253156166666667,0.0024717829315765,6.109710860833243e-06,0.0220709583077622,3,0.3562689637622457,0.0088840393122887,7.892615450229272e-05,0.0013811422237102,3,0.0040252925048655,0.000555939694154,3.090689435360733e-07,31.457385864760678,3,92.33333333333331,12.662279942148388,160.33333333333337,0.0014612455543402,3,0.0037350444444444,0.0005881830217177,3.459592670370372e-07,30.0,0.0,3,60.0,0.0,0.0,0.0013811422237103,3,0.9959747074951344,0.000555939694154,3.090689435361095e-07,logdistance,464.85900251019945,3,22849.666666666668,187.11582865522976,35012.33333333331,0.3684446867757718,3,13.518937,0.1483069758945939,0.0219949590989996,0.0122814895591923,3,0.4506312333333334,0.0049435658631531,2.4438843443332974e-05,tcp,458.6548571478704,3,22942.0,184.61852561430555,34084.0,80211g
2mbps,10.0,0.3461675286825313,3,0.4052443388888889,0.1393399366973509,0.0194156179588217,0.0849378877935837,3,0.9278810731930748,0.0341893416560705,0.0011689110828755,0.0021817156855201,3,0.0080862499383193,0.0008781878724124,7.712139392523318e-07,208.0327319662301,3,312.0,83.73768566183328,7012.0,0.0066593424917955,3,0.0289100555555555,0.0026805297561683,7.18523977370373e-06,30.0,0.0,3,60.0,0.0,0.0,0.0021817156855201,3,0.9919137500616806,0.0008781878724124,7.712139392523273e-07,friis,33608.46677731702,3,39226.66666666666,13528.136654149135,183010481.3333333,20.770051720951884,3,24.314660333333336,8.360396201841054,69.89622465175832,0.6923350573650627,3,0.8104886777777778,0.2786798733947018,0.077662471835287,tcp,33814.86838159302,3,39538.66666666666,13611.217775545778,185265249.3333333,80211g
2mbps,10.0,0.0117941154978661,3,0.1254696333333333,0.004747387235101,2.2537685559999992e-05,0.0586633563337405,3,0.3596006459182259,0.0236132729985024,0.0005575866617018,0.0083438507776338,3,0.011635488353144,0.0033585808686114,1.128006545100267e-05,97.8820846807241,3,148.33333333333334,39.39966158907121,1552.333333333333,0.1090033096662155,3,0.0802267555555555,0.0438761958017775,0.0019251205580359,30.0,0.0,3,60.0,0.0,0.0,0.0083438507776337,3,0.988364511646856,0.0033585808686113,1.128006545100239e-05,friis-nakagami,1195.4193859005204,3,12675.666666666666,481.1822246647659,231536.33333333328,0.7076469298719671,3,7.528178,0.2848432341060603,0.0811356680159998,0.0235882309957322,3,0.2509392666666666,0.009494774470202,9.015074223999995e-05,tcp,1111.0937049602671,3,12824.0,447.2393095424417,200023.0,80211g
2mbps,10.0,0.0229549076720308,3,0.2128956833333333,0.0092398480992354,8.53747928969446e-05,0.0027110563952247,3,0.1992748744909571,0.0010912589864545,1.190846175517779e-06,0.0009536457509829,3,0.0027601956897073,0.0003838630939169,1.4735087487149597e-07,26.56422508019218,3,62.333333333333336,10.692676621563628,114.33333333333334,4.054294830688118e-05,3,0.0004506666666666,1.6319415839218404e-05,2.663233333333325e-10,30.0,0.0,3,60.0,0.0,0.0,0.0009536457509829,3,0.9972398043102928,0.0003838630939169,1.473508748715039e-07,logdistance,2250.218046237297,3,22457.0,905.7615580272768,820404.0,1.377294460321851,3,12.773741,0.5543908859541259,0.3073492544290006,0.0459098153440617,3,0.4257913666666666,0.0184796961984708,0.0003414991715877,tcp,2272.326711000006,3,22519.33333333333,914.6607750053198,836604.3333333323,80211g
2mbps,20.0,0.0031806868112772,3,0.4491074666666666,0.0012802954125253,1.639156343333335e-06,0.0209875405348031,3,0.6176898691483126,0.0084479401655101,7.136769304004028e-05,0.00650398517774,3,0.0076375437443489,0.0026179950684454,6.853898178404599e-06,296.84809641146614,3,344.6666666666667,119.4877957505842,14277.333333333332,0.0023000357499402,3,0.0123711111111111,0.00092581426403,8.571320514814809e-07,30.0,0.0,3,60.0,0.0,0.0,0.0065039851777401,3,0.992362456255651,0.0026179950684454,6.853898178404763e-06,friis,271.29761902219286,3,44731.333333333336,109.20317455703062,11925.3333333333,0.1908412086766337,3,26.946448,0.0768177247515185,0.005900962836,0.0063613736225544,3,0.8982149333333332,0.0025605908250506,6.55662537333334e-06,tcp,566.4291114976347,3,45076.0,228.0,51984.0,80211g
2mbps,20.0,0.0264642104631159,3,0.0875426333333333,0.0106524185694428,0.0001134740213786,0.0602072045028474,3,0.2252145366854173,0.0242347053638441,0.0005873209440723,0.0110304185996201,3,0.0146778465329882,0.0044399826733197,1.971344613937958e-05,63.45202755975924,3,129.33333333333334,25.540817005987368,652.3333333333335,0.1735502705626396,3,0.0893948111111111,0.0698577472186421,0.0048801048464637,30.0,0.0,3,60.0,0.0,0.0,0.0110304185996201,3,0.985322153467012,0.0044399826733197,1.971344613937958e-05,friis-nakagami,2755.301693319828,3,8864.666666666666,1109.068678366373,1230033.3333333335,1.5878526277869554,3,5.2525580000000005,0.6391451141665722,0.4085064769630006,0.0529284209262318,3,0.1750852666666666,0.0213048371388857,0.0004538960855144,tcp,2718.584637111807,3,8994.0,1094.2892670587607,1197469.0,80211g
2mbps,20.0,0.0063979215277928,3,0.1084724833333333,0.002575302149425,6.632181160833275e-06,0.0005347288747058,3,0.0998757195376654,0.0002152399672936,4.632824352057323e-08,0.0002120596457903,3,0.0047714184641617,8.535860579685455e-05,7.2860915835828125e-09,3.7948892971703128,3,55.333333333333336,1.5275252316519474,2.333333333333336,2.8695072222236752e-05,3,4.781111111111112e-05,1.1550388802178112e-05,1.3341148148148155e-10,30.0,0.0,3,60.0,0.0,0.0,0.0002120596457902,3,0.9952285815358384,8.535860579682972e-05,7.286091583578573e-09,logdistance,679.8785390143839,3,11542.0,273.66585464759754,74893.0,0.3838752916675744,3,6.508349,0.1545181289655032,0.0238758521789998,0.0127958430555857,3,0.2169449666666666,0.00515060429885,2.65287246433331e-05,tcp,682.7607462592188,3,11597.333333333334,274.8260055623075,75529.33333333347,80211g
2mbps,30.0,0.001663959968459,3,0.4324840777777778,0.0006697799691219,4.486052070369994e-07,0.0103477367731245,3,0.4225364304210077,0.0041651884346736,1.734879469633892e-05,0.0072338106703426,3,0.0063017490807385,0.0029117656549772,8.478379229505318e-06,318.3961551072989,3,277.3333333333333,128.16135663035615,16425.333333333336,0.0012434920743678,3,0.0054720333333333,0.0005005325241957,2.5053280777777813e-07,30.0,0.0,3,60.0,0.0,0.0,0.0072338106703426,3,0.9936982509192614,0.0029117656549773,8.47837922950541e-06,friis,382.9750579676611,3,43726.0,154.1557653803451,23764.0,0.0998375981075466,3,25.949044666666666,0.0401867981473189,0.0016149787453333,0.003327919936918,3,0.8649681555555556,0.0013395599382438,1.7944208281479975e-06,tcp,273.5180023480073,3,44003.333333333336,110.09692699314247,12121.333333333345,80211g
2mbps,30.0,0.0100698276192176,3,0.1009810277777777,0.0040533239739589,1.6429435237870245e-05,0.0362296151996797,3,0.149652842202559,0.0145832057319346,0.0002126698894199,0.0034407990264561,3,0.0156972670809391,0.0013849962194876,1.918214527995206e-06,45.33491809852534,3,165.0,18.24828759089466,333.0,0.0443367449492841,3,0.0477821222222222,0.017846501253633,0.0003184976069959,30.0,0.0,3,60.0,0.0,0.0,0.0034407990264561,3,0.9843027329190608,0.0013849962194876,1.918214527995209e-06,friis-nakagami,1137.696708302056,3,10336.0,457.9475952551777,209716.0,0.6041896571530595,3,6.058861666666666,0.2431994384375365,0.0591459668563331,0.0201396552384352,3,0.2019620555555555,0.0081066479479178,6.571774095148098e-05,tcp,1168.6137858763834,3,10501.0,470.3923893942163,221269.0,80211g
