level,seed,wifiStandard,nStations,distance,simulationTime,packetSize,interval,maxPackets,propagationModel,dataRate,payloadSize,offeredLoadMbps,flowId,source,destination,txPackets,rxPackets,lostPackets,pdr,throughputMbps,meanDelay,source_file,dataRateMbps,jainFairness,throughputPerNodeMbps,lossRate,efficiency
aggregate,3,80211ax,30,5.0,10.0,1024,0.5,20,logdistance,2Mbps,1024,60.0,-1,ALL_STA,10.1.1.31,58472,21459,37013,0.367,22.60605,0.000105,project/results/raw/80211ax/logdistance/nodes_30/run_80211ax_logdistance_30nodes_5m_seed3.csv,2.0,0.366666626912884,0.753535,0.633,0.3767675
aggregate,1,80211ax,5,10.0,10.0,1024,0.5,20,logdistance,1Mbps,1024,5.0,-1,ALL_STA,10.1.1.6,4880,4880,0,1.0,5.141916,0.000112,project/results/raw/80211ax/logdistance/nodes_5/run_80211ax_logdistance_5nodes_10m_seed1.csv,1.0,0.9999999999900148,1.0283832,0.0,1.0283832
aggregate,2,80211ax,5,10.0,10.0,1024,0.5,20,logdistance,1Mbps,1024,5.0,-1,ALL_STA,10.1.1.6,4880,4880,0,1.0,5.141916,0.000111,project/results/raw/80211ax/logdistance/nodes_5/run_80211ax_logdistance_5nodes_10m_seed2.csv,1.0,0.9999999999869136,1.0283832,0.0,1.0283832
aggregate,3,80211ax,5,10.0,10.0,1024,0.5,20,logdistance,1Mbps,1024,5.0,-1,ALL_STA,10.1.1.6,4880,4880,0,1.0,5.141913,0.000117,project/results/raw/80211ax/logdistance/nodes_5/run_80211ax_logdistance_5nodes_10m_seed3.csv,1.0,0.9999999999880481,1.0283826,0.0,1.0283826
aggregate,1,80211ax,5,20.0,10.0,1024,0.5,20,logdistance,1Mbps,1024,5.0,-1,ALL_STA,10.1.1.6,4880,2928,1952,0.6,3.085148,6.7e-05,project/results/raw/80211ax/logdistance/nodes_5/run_80211ax_logdistance_5nodes_20m_seed1.csv,1.0,0.5999999999934442,0.6170296,0.4,0.6170296
aggregate,2,80211ax,5,20.0,10.0,1024,0.5,20,logdistance,1Mbps,1024,5.0,-1,ALL_STA,10.1.1.6,4880,2928,1952,0.6,3.085149,6.7e-05,project/results/raw/80211ax/logdistance/nodes_5/run_80211ax_logdistance_5nodes_20m_seed2.csv,1.0,0.5999999999934442,0.6170298,0.4,0.6170298
aggregate,3,80211ax,5,20.0,10.0,1024,0.5,20,logdistance,1Mbps,1024,5.0,-1,ALL_STA,10.1.1.6,4880,2928,1952,0.6,3.085149,7e-05,project/results/raw/80211ax/logdistance/nodes_5/run_80211ax_logdistance_5nodes_20m_seed3.csv,1.0,0.5999999999894098,0.6170298,0.4,0.6170298
aggregate,1,80211ax,5,30.0,10.0,1024,0.5,20,logdistance,1Mbps,1024,5.0,-1,ALL_STA,10.1.1.6,4880,1952,2928,0.4,2.056766,4.4e-05,project/results/raw/80211ax/logdistance/nodes_5/run_80211ax_logdistance_5nodes_30m_seed1.csv,1.0,0.39999999999659597,0.41135320000000003,0.6,0.41135320000000003
aggregate,2,80211ax,5,30.0,10.0,1024,0.5,20,logdistance,1Mbps,1024,5.0,-1,ALL_STA,10.1.1.6,4880,1952,2928,0.4,2.056767,4.3e-05,project/results/raw/80211ax/logdistance/nodes_5/run_80211ax_logdistance_5nodes_30m_seed2.csv,1.0,0.3999999999953667,0.4113534,0.6,0.4113534
aggregate,3,80211ax,5,30.0,10.0,1024,0.5,20,logdistance,1Mbps,1024,5.0,-1,ALL_STA,10.1.1.6,4880,1952,2928,0.4,2.056767,4.4e-05,project/results/raw/80211ax/logdistance/nodes_5/run_80211ax_logdistance_5nodes_30m_seed3.csv,1.0,0.3999999999953667,0.4113534,0.6,0.4113534
aggregate,1,80211ax,5,40.0,10.0,1024,0.5,20,logdistance,1Mbps,1024,5.0,-1,ALL_STA,10.1.1.6,4880,1952,2928,0.4,2.056765,4.7e-05,project/results/raw/80211ax/logdistance/nodes_5/run_80211ax_logdistance_5nodes_40m_seed1.csv,1.0,0.39999999999234087,0.41135299999999997,0.6,0.41135299999999997
aggregate,2,80211ax,5,40.0,10.0,1024,0.5,20,logdistance,1Mbps,1024,5.0,-1,ALL_STA,10.1.1.6,4880,1952,2928,0.4,2.056764,4.6e-05,project/results/raw/80211ax/logdistance/nodes_5/run_80211ax_logdistance_5nodes_40m_seed2.csv,1.0,0.3999999999939484,0.41135279999999996,0.6,0.41135279999999996
aggregate,3,80211ax,5,40.0,10.0,1024,0.5,20,logdistance,1Mbps,1024,5.0,-1,ALL_STA,10.1.1.6,4880,1952,2928,0.4,2.056763,4.8e-05,project/results/raw/80211ax/logdistance/nodes_5/run_80211ax_logdistance_5nodes_40m_seed3.csv,1.0,0.39999999999234087,0.4113526,0.6,0.4113526
aggregate,1,80211ax,5,50.0,10.0,1024,0.5,20,logdistance,1Mbps,1024,5.0,-1,ALL_STA,10.1.1.6,4880,1952,2928,0.4,2.056757,5.6e-05,project/results/raw/80211ax/logdistance/nodes_5/run_80211ax_logdistance_5nodes_50m_seed1.csv,1.0,0.3999999999787248,0.41135140000000003,0.6,0.41135140000000003
aggregate,2,80211ax,5,50.0,10.0,1024,0.5,20,logdistance,1Mbps,1024,5.0,-1,ALL_STA,10.1.1.6,4880,1952,2928,0.4,2.056758,5.6e-05,project/results/raw/80211ax/logdistance/nodes_5/run_80211ax_logdistance_5nodes_50m_seed2.csv,1.0,0.39999999998146685,0.4113516,0.6,0.4113516
aggregate,3,80211ax,5,50.0,10.0,1024,0.5,20,logdistance,1Mbps,1024,5.0,-1,ALL_STA,10.1.1.6,4880,1952,2928,0.4,2.056759,5.7e-05,project/results/raw/80211ax/logdistance/nodes_5/run_80211ax_logdistance_5nodes_50m_seed3.csv,1.0,0.39999999997872476,0.4113518,0.6,0.4113518
aggregate,1,80211ax,5,5.0,10.0,1024,0.5,20,logdistance,1Mbps,1024,5.0,-1,ALL_STA,10.1.1.6,4880,4880,0,1.0,5.141931,9e-05,project/results/raw/80211ax/logdistance/nodes_5/run_80211ax_logdistance_5nodes_5m_seed1.csv,1.0,0.9999999999986384,1.0283862,0.0,1.0283862
aggregate,2,80211ax,5,5.0,10.0,1024,0.5,20,logdistance,1Mbps,1024,5.0,-1,ALL_STA,10.1.1.6,4880,4880,0,1.0,5.141926,8.9e-05,project/results/raw/80211ax/logdistance/nodes_5/run_80211ax_logdistance_5nodes_5m_seed2.csv,1.0,0.9999999999993948,1.0283852,0.0,1.0283852
aggregate,3,80211ax,5,5.0,10.0,1024,0.5,20,logdistance,1Mbps,1024,5.0,-1,ALL_STA,10.1.1.6,4880,4880,0,1.0,5.141929,9.4e-05,project/results/raw/80211ax/logdistance/nodes_5/run_80211ax_logdistance_5nodes_5m_seed3.csv,1.0,0.9999999999993948,1.0283858000000001,0.0,1.0283858000000001
aggregate,1,80211ax,50,10.0,10.0,1024,0.5,20,logdistance,2Mbps,1024,100.0,-1,ALL_STA,10.1.1.51,97332,11712,85620,0.1203,12.334143,2.4e-05,project/results/raw/80211ax/logdistance/nodes_50/run_80211ax_logdistance_50nodes_10m_seed1.csv,2.0,0.11999999998685473,0.24668285999999998,0.8797,0.12334142999999999
aggregate,2,80211ax,50,10.0,10.0,1024,0.5,20,logdistance,2Mbps,1024,100.0,-1,ALL_STA,10.1.1.51,97332,11712,85620,0.1203,12.334106,2.4e-05,project/results/raw/80211ax/logdistance/nodes_50/run_80211ax_logdistance_50nodes_10m_seed2.csv,2.0,0.11999999997594403,0.24668212,0.8797,0.12334106
aggregate,3,80211ax,50,10.0,10.0,1024,0.5,20,logdistance,2Mbps,1024,100.0,-1,ALL_STA,10.1.1.51,97332,11711,85621,0.1203,12.333094,2.5e-05,project/results/raw/80211ax/logdistance/nodes_50/run_80211ax_logdistance_50nodes_10m_seed3.csv,2.0,0.11999999578045853,0.24666187999999997,0.8797,0.12333093999999999
aggregate,1,80211ax,50,20.0,10.0,1024,0.5,20,logdistance,2Mbps,1024,100.0,-1,ALL_STA,10.1.1.51,97332,5857,91475,0.0602,6.167138,7e-06,project/results/raw/80211ax/logdistance/nodes_50/run_80211ax_logdistance_50nodes_20m_seed1.csv,2.0,0.05999999999927747,0.12334276,0.9398,0.06167138
aggregate,2,80211ax,50,20.0,10.0,1024,0.5,20,logdistance,2Mbps,1024,100.0,-1,ALL_STA,10.1.1.51,97332,5857,91475,0.0602,6.167137,7e-06,project/results/raw/80211ax/logdistance/nodes_50/run_80211ax_logdistance_50nodes_20m_seed2.csv,2.0,0.05999999999940366,0.12334274,0.9398,0.06167137
aggregate,3,80211ax,50,20.0,10.0,1024,0.5,20,logdistance,2Mbps,1024,100.0,-1,ALL_STA,10.1.1.51,97332,5857,91475,0.0602,6.167136,7e-06,project/results/raw/80211ax/logdistance/nodes_50/run_80211ax_logdistance_50nodes_20m_seed3.csv,2.0,0.059999999999457314,0.12334272,0.9398,0.06167136
aggregate,1,80211ax,50,30.0,10.0,1024,0.5,20,logdistance,2Mbps,1024,100.0,-1,ALL_STA,10.1.1.51,97332,3905,93427,0.0401,4.111427,4e-06,project/results/raw/80211ax/logdistance/nodes_50/run_80211ax_logdistance_50nodes_30m_seed1.csv,2.0,0.039999999999600085,0.08222854,0.9599,0.04111427
aggregate,2,80211ax,50,30.0,10.0,1024,0.5,20,logdistance,2Mbps,1024,100.0,-1,ALL_STA,10.1.1.51,97332,3905,93427,0.0401,4.111426,4e-06,project/results/raw/80211ax/logdistance/nodes_50/run_80211ax_logdistance_50nodes_30m_seed2.csv,2.0,0.039999999999600085,0.08222852,0.9599,0.04111426
aggregate,3,80211ax,50,30.0,10.0,1024,0.5,20,logdistance,2Mbps,1024,100.0,-1,ALL_STA,10.1.1.51,97332,3905,93427,0.0401,4.111425,4e-06,project/results/raw/80211ax/logdistance/nodes_50/run_80211ax_logdistance_50nodes_30m_seed3.csv,2.0,0.039999999999600085,0.0822285,0.9599,0.04111425
aggregate,1,80211ax,50,40.0,10.0,1024,0.5,20,logdistance,2Mbps,1024,100.0,-1,ALL_STA,10.1.1.51,97332,3905,93427,0.0401,4.111421,5e-06,project/results/raw/80211ax/logdistance/nodes_50/run_80211ax_logdistance_50nodes_40m_seed1.csv,2.0,0.03999999999923331,0.08222842,0.9599,0.04111421
aggregate,2,80211ax,50,40.0,10.0,1024,0.5,20,logdistance,2Mbps,1024,100.0,-1,ALL_STA,10.1.1.51,97332,3905,93427,0.0401,4.111421,5e-06,project/results/raw/80211ax/logdistance/nodes_50/run_80211ax_logdistance_50nodes_40m_seed2.csv,2.0,0.03999999999931613,0.08222842,0.9599,0.04111421
aggregate,3,80211ax,50,40.0,10.0,1024,0.5,20,logdistance,2Mbps,1024,100.0,-1,ALL_STA,10.1.1.51,97332,3905,93427,0.0401,4.111423,5e-06,project/results/raw/80211ax/logdistance/nodes_50/run_80211ax_logdistance_50nodes_40m_seed3.csv,2.0,0.03999999999931614,0.08222846,0.9599,0.04111423
aggregate,1,80211ax,50,50.0,10.0,1024,0.5,20,logdistance,2Mbps,1024,100.0,-1,ALL_STA,10.1.1.51,97332,3905,93427,0.0401,4.111411,6e-06,project/results/raw/80211ax/logdistance/nodes_50/run_80211ax_logdistance_50nodes_50m_seed1.csv,2.0,0.03999999999800991,0.08222822,0.9599,0.04111411
aggregate,2,80211ax,50,50.0,10.0,1024,0.5,20,logdistance,2Mbps,1024,100.0,-1,ALL_STA,10.1.1.51,97332,3905,93427,0.0401,4.11141,6e-06,project/results/raw/80211ax/logdistance/nodes_50/run_80211ax_logdistance_50nodes_50m_seed2.csv,2.0,0.03999999999814478,0.0822282,0.9599,0.0411141
aggregate,3,80211ax,50,50.0,10.0,1024,0.5,20,logdistance,2Mbps,1024,100.0,-1,ALL_STA,10.1.1.51,97332,3905,93427,0.0401,4.111409,6e-06,project/results/raw/80211ax/logdistance/nodes_50/run_80211ax_logdistance_50nodes_50m_seed3.csv,2.0,0.03999999999800991,0.08222818,0.9599,0.04111409
aggregate,1,80211ax,50,5.0,10.0,1024,0.5,20,logdistance,2Mbps,1024,100.0,-1,ALL_STA,10.1.1.51,97332,21459,75873,0.2205,22.606008,6.3e-05,project/results/raw/80211ax/logdistance/nodes_50/run_80211ax_logdistance_50nodes_5m_seed1.csv,2.0,0.21999996453739434,0.45212016,0.7795,0.22606008
aggregate,2,80211ax,50,5.0,10.0,1024,0.5,20,logdistance,2Mbps,1024,100.0,-1,ALL_STA,10.1.1.51,97332,21455,75877,0.2204,22.601861,6.5e-05,project/results/raw/80211ax/logdistance/nodes_50/run_80211ax_logdistance_50nodes_5m_seed2.csv,2.0,0.21999993031509832,0.45203722,0.7796,0.22601861
aggregate,3,80211ax,50,5.0,10.0,1024,0.5,20,logdistance,2Mbps,1024,100.0,-1,ALL_STA,10.1.1.51,97332,21452,75880,0.2204,22.598728,6.4e-05,project/results/raw/80211ax/logdistance/nodes_50/run_80211ax_logdistance_50nodes_5m_seed3.csv,2.0,0.21999990711547457,0.45197456,0.7796,0.22598728
aggregate,1,80211g,10,10.0,10.0,1024,0.5,20,friis,2Mbps,1024,20.0,-1,ALL_STA,10.1.1.11,19515,19507,8,0.9996,20.549081,0.000446,project/results/raw/80211g/friis/nodes_10/run_80211g_friis_10nodes_10m_seed1.csv,2.0,0.9999997301347894,2.0549081,0.00039999999999995595,1.02745405
aggregate,2,80211g,10,10.0,10.0,1024,0.5,20,friis,2Mbps,1024,20.0,-1,ALL_STA,10.1.1.11,19515,19508,7,0.9996,20.550171,0.000447,project/results/raw/80211g/friis/nodes_10/run_80211g_friis_10nodes_10m_seed2.csv,2.0,0.999999622090328,2.0550170999999997,0.00039999999999995595,1.0275085499999999
aggregate,3,80211g,10,10.0,10.0,1024,0.5,20,friis,2Mbps,1024,20.0,-1,ALL_STA,10.1.1.11,19515,19512,3,0.9998,20.554369,0.000442,project/results/raw/80211g/friis/nodes_10/run_80211g_friis_10nodes_10m_seed3.csv,2.0,0.9999999087561011,2.0554369,0.00019999999999997797,1.02771845
aggregate,2,80211g,10,20.0,10.0,1024,0.5,20,friis,2Mbps,1024,20.0,-1,ALL_STA,10.1.1.11,19515,19509,6,0.9997,20.550861,0.000467,project/results/raw/80211g/friis/nodes_10/run_80211g_friis_10nodes_20m_seed2.csv,2.0,0.999999842969864,2.0550861,0.00029999999999996696,1.02754305
aggregate,3,80211g,10,20.0,10.0,1024,0.5,20,friis,2Mbps,1024,20.0,-1,ALL_STA,10.1.1.11,19515,19510,5,0.9997,20.552006,0.000446,project/results/raw/80211g/friis/nodes_10/run_80211g_friis_10nodes_20m_seed3.csv,2.0,0.999999838773089,2.0552006,0.00029999999999996696,1.0276003
aggregate,1,80211g,10,30.0,10.0,1024,0.5,20,friis,2Mbps,1024,20.0,-1,ALL_STA,10.1.1.11,19515,19506,9,0.9995,20.54785,0.000537,project/results/raw/80211g/friis/nodes_10/run_80211g_friis_10nodes_30m_seed1.csv,2.0,0.9999996999275328,2.054785,0.0004999999999999449,1.0273925
aggregate,2,80211g,10,30.0,10.0,1024,0.5,20,friis,2Mbps,1024,20.0,-1,ALL_STA,10.1.1.11,19515,19509,6,0.9997,20.551007,0.000545,project/results/raw/80211g/friis/nodes_10/run_80211g_friis_10nodes_30m_seed2.csv,2.0,0.9999998326222043,2.0551006999999997,0.00029999999999996696,1.0275503499999998
aggregate,3,80211g,10,30.0,10.0,1024,0.5,20,friis,2Mbps,1024,20.0,-1,ALL_STA,10.1.1.11,19515,19511,4,0.9998,20.553054,0.000542,project/results/raw/80211g/friis/nodes_10/run_80211g_friis_10nodes_30m_seed3.csv,2.0,0.9999998996016983,2.0553054,0.00019999999999997797,1.0276527
aggregate,1,80211g,10,40.0,10.0,1024,0.5,20,friis,2Mbps,1024,20.0,-1,ALL_STA,10.1.1.11,19515,19505,10,0.9995,20.546327,0.00074,project/results/raw/80211g/friis/nodes_10/run_80211g_friis_10nodes_40m_seed1.csv,2.0,0.9999995163090514,2.0546327,0.0004999999999999449,1.02731635
aggregate,2,80211g,10,40.0,10.0,1024,0.5,20,friis,2Mbps,1024,20.0,-1,ALL_STA,10.1.1.11,19515,19510,5,0.9997,20.551734,0.000977,project/results/raw/80211g/friis/nodes_10/run_80211g_friis_10nodes_40m_seed2.csv,2.0,0.9999998932718753,2.0551734,0.00029999999999996696,1.0275867
aggregate,3,80211g,10,40.0,10.0,1024,0.5,20,friis,2Mbps,1024,20.0,-1,ALL_STA,10.1.1.11,19515,19509,6,0.9997,20.550716,0.001023,project/results/raw/80211g/friis/nodes_10/run_80211g_friis_10nodes_40m_seed3.csv,2.0,0.9999998298317819,2.0550716,0.00029999999999996696,1.0275358
aggregate,1,80211g,10,50.0,10.0,1024,0.5,20,friis,2Mbps,1024,20.0,-1,ALL_STA,10.1.1.11,19515,15610,3905,0.7999,16.44081,0.000384,project/results/raw/80211g/friis/nodes_10/run_80211g_friis_10nodes_50m_seed1.csv,2.0,0.7999999017465418,1.644081,0.20009999999999994,0.8220405
aggregate,2,80211g,10,50.0,10.0,1024,0.5,20,friis,2Mbps,1024,20.0,-1,ALL_STA,10.1.1.11,19515,15612,3903,0.8,16.443939,0.000388,project/results/raw/80211g/friis/nodes_10/run_80211g_friis_10nodes_50m_seed2.csv,2.0,0.7999999762751242,1.6443939,0.19999999999999996,0.82219695
aggregate,3,80211g,10,50.0,10.0,1024,0.5,20,friis,2Mbps,1024,20.0,-1,ALL_STA,10.1.1.11,19515,15613,3902,0.8001,16.444986,0.000383,project/results/raw/80211g/friis/nodes_10/run_80211g_friis_10nodes_50m_seed3.csv,2.0,0.799999999755705,1.6444986,0.19989999999999997,0.8222493
aggregate,1,80211g,10,5.0,10.0,1024,0.5,20,friis,2Mbps,1024,20.0,-1,ALL_STA,10.1.1.11,19515,19506,9,0.9995,20.547965,0.000436,project/results/raw/80211g/friis/nodes_10/run_80211g_friis_10nodes_5m_seed1.csv,2.0,0.9999997054208385,2.0547965,0.0004999999999999449,1.02739825
aggregate,2,80211g,10,5.0,10.0,1024,0.5,20,friis,2Mbps,1024,20.0,-1,ALL_STA,10.1.1.11,19515,19510,5,0.9997,20.552255,0.000467,project/results/raw/80211g/friis/nodes_10/run_80211g_friis_10nodes_5m_seed2.csv,2.0,0.9999997796141723,2.0552254999999997,0.00029999999999996696,1.0276127499999999
aggregate,3,80211g,10,5.0,10.0,1024,0.5,20,friis,2Mbps,1024,20.0,-1,ALL_STA,10.1.1.11,19515,19510,5,0.9997,20.552188,0.000449,project/results/raw/80211g/friis/nodes_10/run_80211g_friis_10nodes_5m_seed3.csv,2.0,0.9999997807718869,2.0552188,0.00029999999999996696,1.0276094
aggregate,1,80211g,20,10.0,10.0,1024,0.5,20,friis,2Mbps,1024,40.0,-1,ALL_STA,10.1.1.21,39005,22155,16850,0.568,23.403974,0.39133,project/results/raw/80211g/friis/nodes_20/run_80211g_friis_20nodes_10m_seed1.csv,2.0,0.8982646068410383,1.1701987,0.43200000000000005,0.58509935
aggregate,2,80211g,20,10.0,10.0,1024,0.5,20,friis,2Mbps,1024,40.0,-1,ALL_STA,10.1.1.21,39005,21629,17376,0.5545,22.884225,0.404407,project/results/raw/80211g/friis/nodes_20/run_80211g_friis_20nodes_10m_seed2.csv,2.0,0.9043005924428813,1.1442112500000001,0.4455,0.5721056250000001
aggregate,3,80211g,20,10.0,10.0,1024,0.5,20,friis,2Mbps,1024,40.0,-1,ALL_STA,10.1.1.21,39005,22116,16889,0.567,23.429955,0.398422,project/results/raw/80211g/friis/nodes_20/run_80211g_friis_20nodes_10m_seed3.csv,2.0,0.9131234923935422,1.17149775,0.43300000000000005,0.585748875
aggregate,1,80211g,20,20.0,10.0,1024,0.5,20,friis,2Mbps,1024,40.0,-1,ALL_STA,10.1.1.21,39005,18934,20071,0.4854,20.102057,0.37496,project/results/raw/80211g/friis/nodes_20/run_80211g_friis_20nodes_20m_seed1.csv,2.0,0.8024371287659461,1.0051028499999999,0.5146,0.5025514249999999
aggregate,2,80211g,20,20.0,10.0,1024,0.5,20,friis,2Mbps,1024,40.0,-1,ALL_STA,10.1.1.21,39005,19215,19790,0.4926,20.356088,0.367065,project/results/raw/80211g/friis/nodes_20/run_80211g_friis_20nodes_20m_seed2.csv,2.0,0.8096610791336939,1.0178044,0.5074000000000001,0.5089022
aggregate,3,80211g,20,20.0,10.0,1024,0.5,20,friis,2Mbps,1024,40.0,-1,ALL_STA,10.1.1.21,39005,19223,19782,0.4928,20.322838,0.381752,project/results/raw/80211g/friis/nodes_20/run_80211g_friis_20nodes_20m_seed3.csv,2.0,0.8134245387568264,1.0161419,0.5072,0.50807095
aggregate,1,80211g,20,30.0,10.0,1024,0.5,20,friis,2Mbps,1024,40.0,-1,ALL_STA,10.1.1.21,39005,18792,20213,0.4818,19.924557,0.214163,project/results/raw/80211g/friis/nodes_20/run_80211g_friis_20nodes_30m_seed1.csv,2.0,0.6236993091300506,0.99622785,0.5182,0.498113925
aggregate,2,80211g,20,30.0,10.0,1024,0.5,20,friis,2Mbps,1024,40.0,-1,ALL_STA,10.1.1.21,39005,19123,19882,0.4903,20.216874,0.2109,project/results/raw/80211g/friis/nodes_20/run_80211g_friis_20nodes_30m_seed2.csv,2.0,0.6232261061432367,1.0108437000000001,0.5097,0.5054218500000001
aggregate,3,80211g,20,30.0,10.0,1024,0.5,20,friis,2Mbps,1024,40.0,-1,ALL_STA,10.1.1.21,39005,19023,19982,0.4877,20.098939,0.211221,project/results/raw/80211g/friis/nodes_20/run_80211g_friis_20nodes_30m_seed3.csv,2.0,0.62335549261557,1.0049469500000001,0.5123,0.5024734750000001
aggregate,1,80211g,20,40.0,10.0,1024,0.5,20,friis,2Mbps,1024,40.0,-1,ALL_STA,10.1.1.21,39005,19506,19499,0.5001,20.547701,0.000385,project/results/raw/80211g/friis/nodes_20/run_80211g_friis_20nodes_40m_seed1.csv,2.0,0.49999974473335346,1.02738505,0.4999,0.513692525
aggregate,2,80211g,20,40.0,10.0,1024,0.5,20,friis,2Mbps,1024,40.0,-1,ALL_STA,10.1.1.21,39005,19498,19507,0.4999,20.5388,0.000754,project/results/raw/80211g/friis/nodes_20/run_80211g_friis_20nodes_40m_seed2.csv,2.0,0.49999866330468784,1.02694,0.5001,0.51347
aggregate,3,80211g,20,40.0,10.0,1024,0.5,20,friis,2Mbps,1024,40.0,-1,ALL_STA,10.1.1.21,39005,19501,19504,0.5,20.546007,0.000398,project/results/raw/80211g/friis/nodes_20/run_80211g_friis_20nodes_40m_seed3.csv,2.0,0.4999997659021672,1.02730035,0.5,0.513650175
aggregate,1,80211g,20,50.0,10.0,1024,0.5,20,friis,2Mbps,1024,40.0,-1,ALL_STA,10.1.1.21,39005,15612,23393,0.4003,16.443946,0.000188,project/results/raw/80211g/friis/nodes_20/run_80211g_friis_20nodes_50m_seed1.csv,2.0,0.39999998859402364,0.8221973,0.5997,0.41109865
aggregate,2,80211g,20,50.0,10.0,1024,0.5,20,friis,2Mbps,1024,40.0,-1,ALL_STA,10.1.1.21,39005,15610,23395,0.4002,16.441828,0.000193,project/results/raw/80211g/friis/nodes_20/run_80211g_friis_20nodes_50m_seed2.csv,2.0,0.3999999760022365,0.8220914,0.5998,0.4110457
aggregate,3,80211g,20,50.0,10.0,1024,0.5,20,friis,2Mbps,1024,40.0,-1,ALL_STA,10.1.1.21,39005,15613,23392,0.4003,16.44496,0.000191,project/results/raw/80211g/friis/nodes_20/run_80211g_friis_20nodes_50m_seed3.csv,2.0,0.3999999998579423,0.8222479999999999,0.5997,0.41112399999999993
aggregate,1,80211g,20,5.0,10.0,1024,0.5,20,friis,2Mbps,1024,40.0,-1,ALL_STA,10.1.1.21,39005,21952,17053,0.5628,23.217658,0.394244,project/results/raw/80211g/friis/nodes_20/run_80211g_friis_20nodes_5m_seed1.csv,2.0,0.9030709850878947,1.1608829,0.43720000000000003,0.58044145
aggregate,2,80211g,20,5.0,10.0,1024,0.5,20,friis,2Mbps,1024,40.0,-1,ALL_STA,10.1.1.21,39005,22380,16625,0.5738,23.745928,0.395648,project/results/raw/80211g/friis/nodes_20/run_80211g_friis_20nodes_5m_seed2.csv,2.0,0.9205783261911804,1.1872964,0.4262,0.5936482
aggregate,3,80211g,20,5.0,10.0,1024,0.5,20,friis,2Mbps,1024,40.0,-1,ALL_STA,10.1.1.21,39005,22250,16755,0.5704,23.559651,0.397737,project/results/raw/80211g/friis/nodes_20/run_80211g_friis_20nodes_5m_seed3.csv,2.0,0.9088308810905307,1.1779825499999999,0.4296,0.5889912749999999
aggregate,1,80211g,30,10.0,10.0,1024,0.5,20,friis,2Mbps,1024,60.0,-1,ALL_STA,10.1.1.31,58472,19412,39060,0.332,20.621256,0.434843,project/results/raw/80211g/friis/nodes_30/run_80211g_friis_30nodes_10m_seed1.csv,2.0,0.6781222474020796,0.6873752,0.6679999999999999,0.3436876
aggregate,2,80211g,30,10.0,10.0,1024,0.5,20,friis,2Mbps,1024,60.0,-1,ALL_STA,10.1.1.31,58472,20212,38260,0.3457,21.483245,0.420884,project/results/raw/80211g/friis/nodes_30/run_80211g_friis_30nodes_10m_seed2.csv,2.0,0.7006808948421196,0.7161081666666667,0.6543,0.35805408333333333
aggregate,3,80211g,30,10.0,10.0,1024,0.5,20,friis,2Mbps,1024,60.0,-1,ALL_STA,10.1.1.31,58472,19918,38554,0.3406,21.13084,0.433943,project/results/raw/80211g/friis/nodes_30/run_80211g_friis_30nodes_10m_seed3.csv,2.0,0.6875577770545389,0.7043613333333333,0.6594,0.35218066666666664
aggregate,2,80211g,30,20.0,10.0,1024,0.5,20,friis,2Mbps,1024,60.0,-1,ALL_STA,10.1.1.31,58472,19072,39400,0.3262,20.197123,0.253986,project/results/raw/80211g/friis/nodes_30/run_80211g_friis_30nodes_20m_seed2.csv,2.0,0.5360633987470226,0.6732374333333334,0.6738,0.3366187166666667
aggregate,3,80211g,30,20.0,10.0,1024,0.5,20,friis,2Mbps,1024,60.0,-1,ALL_STA,10.1.1.31,58472,18986,39486,0.3247,20.142118,0.254466,project/results/raw/80211g/friis/nodes_30/run_80211g_friis_30nodes_20m_seed3.csv,2.0,0.5448367783449221,0.6714039333333334,0.6753,0.3357019666666667
aggregate,1,80211g,30,30.0,10.0,1024,0.5,20,friis,2Mbps,1024,60.0,-1,ALL_STA,10.1.1.31,58472,18980,39492,0.3246,20.056522,0.135651,project/results/raw/80211g/friis/nodes_30/run_80211g_friis_30nodes_30m_seed1.csv,2.0,0.41246246782542173,0.6685507333333334,0.6754,0.3342753666666667
aggregate,2,80211g,30,30.0,10.0,1024,0.5,20,friis,2Mbps,1024,60.0,-1,ALL_STA,10.1.1.31,58472,19066,39406,0.3261,20.160666,0.138518,project/results/raw/80211g/friis/nodes_30/run_80211g_friis_30nodes_30m_seed2.csv,2.0,0.4124500578760964,0.6720222,0.6738999999999999,0.3360111
aggregate,3,80211g,30,30.0,10.0,1024,0.5,20,friis,2Mbps,1024,60.0,-1,ALL_STA,10.1.1.31,58472,19135,39337,0.3273,20.206804,0.144015,project/results/raw/80211g/friis/nodes_30/run_80211g_friis_30nodes_30m_seed3.csv,2.0,0.413562895901858,0.6735601333333334,0.6727000000000001,0.3367800666666667
aggregate,1,80211g,30,40.0,10.0,1024,0.5,20,friis,2Mbps,1024,60.0,-1,ALL_STA,10.1.1.31,58472,19506,38966,0.3336,20.547535,0.000402,project/results/raw/80211g/friis/nodes_30/run_80211g_friis_30nodes_40m_seed1.csv,2.0,0.3333332238272328,0.6849178333333333,0.6664,0.34245891666666667
aggregate,2,80211g,30,40.0,10.0,1024,0.5,20,friis,2Mbps,1024,60.0,-1,ALL_STA,10.1.1.31,58472,19494,38978,0.3334,20.535033,0.00026,project/results/raw/80211g/friis/nodes_30/run_80211g_friis_30nodes_40m_seed2.csv,2.0,0.3333316626928723,0.6845011,0.6666000000000001,0.34225055
