level,seed,wifiStandard,nStations,distance,simulationTime,packetSize,interval,maxPackets,propagationModel,dataRate,payloadSize,offeredLoadMbps,flowId,source,destination,txPackets,rxPackets,lostPackets,pdr,throughputMbps,meanDelay,source_file,dataRateMbps
flow,2,80211ax,50,50.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,100.0,27,10.1.1.27,10.1.1.51,1946,0,1946,0.0,0.0,0.0,project/results/raw/80211ax/friis-nakagami/nodes_50/run_80211ax_friis_nakagami_50nodes_50m_seed2.csv,2.0
flow,2,80211ax,50,50.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,100.0,28,10.1.1.28,10.1.1.51,1946,0,1946,0.0,0.0,0.0,project/results/raw/80211ax/friis-nakagami/nodes_50/run_80211ax_friis_nakagami_50nodes_50m_seed2.csv,2.0
flow,2,80211ax,50,50.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,100.0,29,10.1.1.29,10.1.1.51,1946,0,1946,0.0,0.0,0.0,project/results/raw/80211ax/friis-nakagami/nodes_50/run_80211ax_friis_nakagami_50nodes_50m_seed2.csv,2.0
flow,2,80211ax,50,50.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,100.0,30,10.1.1.30,10.1.1.51,1946,0,1946,0.0,0.0,0.0,project/results/raw/80211ax/friis-nakagami/nodes_50/run_80211ax_friis_nakagami_50nodes_50m_seed2.csv,2.0
flow,2,80211ax,50,50.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,100.0,31,10.1.1.31,10.1.1.51,1945,0,1945,0.0,0.0,0.0,project/results/raw/80211ax/friis-nakagami/nodes_50/run_80211ax_friis_nakagami_50nodes_50m_seed2.csv,2.0
flow,2,80211ax,50,50.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,100.0,32,10.1.1.32,10.1.1.51,1945,0,1945,0.0,0.0,0.0,project/results/raw/80211ax/friis-nakagami/nodes_50/run_80211ax_friis_nakagami_50nodes_50m_seed2.csv,2.0
flow,2,80211ax,50,50.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,100.0,33,10.1.1.33,10.1.1.51,1945,0,1945,0.0,0.0,0.0,project/results/raw/80211ax/friis-nakagami/nodes_50/run_80211ax_friis_nakagami_50nodes_50m_seed2.csv,2.0
flow,2,80211ax,50,50.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,100.0,34,10.1.1.34,10.1.1.51,1945,0,1945,0.0,0.0,0.0,project/results/raw/80211ax/friis-nakagami/nodes_50/run_80211ax_friis_nakagami_50nodes_50m_seed2.csv,2.0
flow,2,80211ax,50,50.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,100.0,35,10.1.1.35,10.1.1.51,1944,0,1944,0.0,0.0,0.0,project/results/raw/80211ax/friis-nakagami/nodes_50/run_80211ax_friis_nakagami_50nodes_50m_seed2.csv,2.0
flow,2,80211ax,50,50.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,100.0,36,10.1.1.36,10.1.1.51,1944,0,1944,0.0,0.0,0.0,project/results/raw/80211ax/friis-nakagami/nodes_50/run_80211ax_friis_nakagami_50nodes_50m_seed2.csv,2.0
flow,2,80211ax,50,50.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,100.0,37,10.1.1.37,10.1.1.51,1944,0,1944,0.0,0.0,0.0,project/results/raw/80211ax/friis-nakagami/nodes_50/run_80211ax_friis_nakagami_50nodes_50m_seed2.csv,2.0
flow,2,80211ax,50,50.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,100.0,38,10.1.1.38,10.1.1.51,1944,0,1944,0.0,0.0,0.0,project/results/raw/80211ax/friis-nakagami/nodes_50/run_80211ax_friis_nakagami_50nodes_50m_seed2.csv,2.0
flow,2,80211ax,50,50.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,100.0,39,10.1.1.39,10.1.1.51,1943,0,1943,0.0,0.0,0.0,project/results/raw/80211ax/friis-nakagami/nodes_50/run_80211ax_friis_nakagami_50nodes_50m_seed2.csv,2.0
flow,2,80211ax,50,50.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,100.0,40,10.1.1.40,10.1.1.51,1943,0,1943,0.0,0.0,0.0,project/results/raw/80211ax/friis-nakagami/nodes_50/run_80211ax_friis_nakagami_50nodes_50m_seed2.csv,2.0
flow,2,80211ax,50,50.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,100.0,41,10.1.1.41,10.1.1.51,1943,0,1943,0.0,0.0,0.0,project/results/raw/80211ax/friis-nakagami/nodes_50/run_80211ax_friis_nakagami_50nodes_50m_seed2.csv,2.0
flow,2,80211ax,50,50.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,100.0,42,10.1.1.42,10.1.1.51,1943,0,1943,0.0,0.0,0.0,project/results/raw/80211ax/friis-nakagami/nodes_50/run_80211ax_friis_nakagami_50nodes_50m_seed2.csv,2.0
flow,2,80211ax,50,50.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,100.0,43,10.1.1.43,10.1.1.51,1942,0,1942,0.0,0.0,0.0,project/results/raw/80211ax/friis-nakagami/nodes_50/run_80211ax_friis_nakagami_50nodes_50m_seed2.csv,2.0
flow,2,80211ax,50,50.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,100.0,44,10.1.1.44,10.1.1.51,1942,0,1942,0.0,0.0,0.0,project/results/raw/80211ax/friis-nakagami/nodes_50/run_80211ax_friis_nakagami_50nodes_50m_seed2.csv,2.0
flow,2,80211ax,50,50.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,100.0,45,10.1.1.45,10.1.1.51,1942,0,1942,0.0,0.0,0.0,project/results/raw/80211ax/friis-nakagami/nodes_50/run_80211ax_friis_nakagami_50nodes_50m_seed2.csv,2.0
flow,2,80211ax,50,50.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,100.0,46,10.1.1.46,10.1.1.51,1942,0,1942,0.0,0.0,0.0,project/results/raw/80211ax/friis-nakagami/nodes_50/run_80211ax_friis_nakagami_50nodes_50m_seed2.csv,2.0
flow,2,80211ax,50,50.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,100.0,47,10.1.1.47,10.1.1.51,1941,0,1941,0.0,0.0,0.0,project/results/raw/80211ax/friis-nakagami/nodes_50/run_80211ax_friis_nakagami_50nodes_50m_seed2.csv,2.0
flow,2,80211ax,50,50.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,100.0,48,10.1.1.48,10.1.1.51,1941,0,1941,0.0,0.0,0.0,project/results/raw/80211ax/friis-nakagami/nodes_50/run_80211ax_friis_nakagami_50nodes_50m_seed2.csv,2.0
flow,2,80211ax,50,50.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,100.0,49,10.1.1.49,10.1.1.51,1941,0,1941,0.0,0.0,0.0,project/results/raw/80211ax/friis-nakagami/nodes_50/run_80211ax_friis_nakagami_50nodes_50m_seed2.csv,2.0
flow,2,80211ax,50,50.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,100.0,50,10.1.1.50,10.1.1.51,1941,0,1941,0.0,0.0,0.0,project/results/raw/80211ax/friis-nakagami/nodes_50/run_80211ax_friis_nakagami_50nodes_50m_seed2.csv,2.0
flow,3,80211ax,50,50.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,100.0,1,10.1.1.1,10.1.1.51,1953,1952,1,0.9995,2.055689,0.000826,project/results/raw/80211ax/friis-nakagami/nodes_50/run_80211ax_friis_nakagami_50nodes_50m_seed3.csv,2.0
flow,3,80211ax,50,50.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,100.0,2,10.1.1.2,10.1.1.51,1952,1952,0,1.0,2.055599,0.004217,project/results/raw/80211ax/friis-nakagami/nodes_50/run_80211ax_friis_nakagami_50nodes_50m_seed3.csv,2.0
flow,3,80211ax,50,50.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,100.0,3,10.1.1.3,10.1.1.51,1952,1920,32,0.9836,2.031963,0.007613,project/results/raw/80211ax/friis-nakagami/nodes_50/run_80211ax_friis_nakagami_50nodes_50m_seed3.csv,2.0
flow,3,80211ax,50,50.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,100.0,4,10.1.1.4,10.1.1.51,1952,1925,27,0.9862,2.03763,0.01251,project/results/raw/80211ax/friis-nakagami/nodes_50/run_80211ax_friis_nakagami_50nodes_50m_seed3.csv,2.0
flow,3,80211ax,50,50.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,100.0,5,10.1.1.5,10.1.1.51,1952,1930,22,0.9887,2.032463,0.021744,project/results/raw/80211ax/friis-nakagami/nodes_50/run_80211ax_friis_nakagami_50nodes_50m_seed3.csv,2.0
flow,3,80211ax,50,50.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,100.0,6,10.1.1.6,10.1.1.51,1951,1841,110,0.9436,1.9936,0.073177,project/results/raw/80211ax/friis-nakagami/nodes_50/run_80211ax_friis_nakagami_50nodes_50m_seed3.csv,2.0
flow,3,80211ax,50,50.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,100.0,7,10.1.1.7,10.1.1.51,1951,1669,282,0.8555,1.760358,0.150542,project/results/raw/80211ax/friis-nakagami/nodes_50/run_80211ax_friis_nakagami_50nodes_50m_seed3.csv,2.0
flow,3,80211ax,50,50.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,100.0,8,10.1.1.8,10.1.1.51,1951,640,1311,0.328,0.913742,0.350245,project/results/raw/80211ax/friis-nakagami/nodes_50/run_80211ax_friis_nakagami_50nodes_50m_seed3.csv,2.0
flow,3,80211ax,50,50.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,100.0,9,10.1.1.9,10.1.1.51,1951,0,1951,0.0,0.0,0.0,project/results/raw/80211ax/friis-nakagami/nodes_50/run_80211ax_friis_nakagami_50nodes_50m_seed3.csv,2.0
flow,3,80211ax,50,50.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,100.0,10,10.1.1.10,10.1.1.51,1950,49,1901,0.0251,0.079841,0.477738,project/results/raw/80211ax/friis-nakagami/nodes_50/run_80211ax_friis_nakagami_50nodes_50m_seed3.csv,2.0
flow,3,80211ax,50,50.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,100.0,11,10.1.1.11,10.1.1.51,1950,0,1950,0.0,0.0,0.0,project/results/raw/80211ax/friis-nakagami/nodes_50/run_80211ax_friis_nakagami_50nodes_50m_seed3.csv,2.0
flow,3,80211ax,50,50.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,100.0,12,10.1.1.12,10.1.1.51,1950,0,1950,0.0,0.0,0.0,project/results/raw/80211ax/friis-nakagami/nodes_50/run_80211ax_friis_nakagami_50nodes_50m_seed3.csv,2.0
flow,3,80211ax,50,50.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,100.0,13,10.1.1.13,10.1.1.51,1950,0,1950,0.0,0.0,0.0,project/results/raw/80211ax/friis-nakagami/nodes_50/run_80211ax_friis_nakagami_50nodes_50m_seed3.csv,2.0
flow,3,80211ax,50,50.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,100.0,14,10.1.1.14,10.1.1.51,1949,0,1949,0.0,0.0,0.0,project/results/raw/80211ax/friis-nakagami/nodes_50/run_80211ax_friis_nakagami_50nodes_50m_seed3.csv,2.0
flow,3,80211ax,50,50.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,100.0,15,10.1.1.15,10.1.1.51,1949,0,1949,0.0,0.0,0.0,project/results/raw/80211ax/friis-nakagami/nodes_50/run_80211ax_friis_nakagami_50nodes_50m_seed3.csv,2.0
flow,3,80211ax,50,50.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,100.0,16,10.1.1.16,10.1.1.51,1949,0,1949,0.0,0.0,0.0,project/results/raw/80211ax/friis-nakagami/nodes_50/run_80211ax_friis_nakagami_50nodes_50m_seed3.csv,2.0
flow,3,80211ax,50,50.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,100.0,17,10.1.1.17,10.1.1.51,1949,0,1949,0.0,0.0,0.0,project/results/raw/80211ax/friis-nakagami/nodes_50/run_80211ax_friis_nakagami_50nodes_50m_seed3.csv,2.0
flow,3,80211ax,50,50.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,100.0,18,10.1.1.18,10.1.1.51,1948,0,1948,0.0,0.0,0.0,project/results/raw/80211ax/friis-nakagami/nodes_50/run_80211ax_friis_nakagami_50nodes_50m_seed3.csv,2.0
flow,3,80211ax,50,50.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,100.0,19,10.1.1.19,10.1.1.51,1948,0,1948,0.0,0.0,0.0,project/results/raw/80211ax/friis-nakagami/nodes_50/run_80211ax_friis_nakagami_50nodes_50m_seed3.csv,2.0
flow,3,80211ax,50,50.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,100.0,20,10.1.1.20,10.1.1.51,1948,0,1948,0.0,0.0,0.0,project/results/raw/80211ax/friis-nakagami/nodes_50/run_80211ax_friis_nakagami_50nodes_50m_seed3.csv,2.0
flow,3,80211ax,50,50.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,100.0,21,10.1.1.21,10.1.1.51,1948,0,1948,0.0,0.0,0.0,project/results/raw/80211ax/friis-nakagami/nodes_50/run_80211ax_friis_nakagami_50nodes_50m_seed3.csv,2.0
flow,3,80211ax,50,50.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,100.0,22,10.1.1.22,10.1.1.51,1947,0,1947,0.0,0.0,0.0,project/results/raw/80211ax/friis-nakagami/nodes_50/run_80211ax_friis_nakagami_50nodes_50m_seed3.csv,2.0
flow,3,80211ax,50,50.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,100.0,23,10.1.1.23,10.1.1.51,1947,0,1947,0.0,0.0,0.0,project/results/raw/80211ax/friis-nakagami/nodes_50/run_80211ax_friis_nakagami_50nodes_50m_seed3.csv,2.0
flow,3,80211ax,50,50.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,100.0,24,10.1.1.24,10.1.1.51,1947,0,1947,0.0,0.0,0.0,project/results/raw/80211ax/friis-nakagami/nodes_50/run_80211ax_friis_nakagami_50nodes_50m_seed3.csv,2.0
flow,3,80211ax,50,50.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,100.0,25,10.1.1.25,10.1.1.51,1947,0,1947,0.0,0.0,0.0,project/results/raw/80211ax/friis-nakagami/nodes_50/run_80211ax_friis_nakagami_50nodes_50m_seed3.csv,2.0
flow,3,80211ax,50,50.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,100.0,26,10.1.1.26,10.1.1.51,1947,0,1947,0.0,0.0,0.0,project/results/raw/80211ax/friis-nakagami/nodes_50/run_80211ax_friis_nakagami_50nodes_50m_seed3.csv,2.0
flow,3,80211ax,50,50.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,100.0,27,10.1.1.27,10.1.1.51,1946,0,1946,0.0,0.0,0.0,project/results/raw/80211ax/friis-nakagami/nodes_50/run_80211ax_friis_nakagami_50nodes_50m_seed3.csv,2.0
flow,3,80211ax,50,50.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,100.0,28,10.1.1.28,10.1.1.51,1946,0,1946,0.0,0.0,0.0,project/results/raw/80211ax/friis-nakagami/nodes_50/run_80211ax_friis_nakagami_50nodes_50m_seed3.csv,2.0
flow,3,80211ax,50,50.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,100.0,29,10.1.1.29,10.1.1.51,1946,0,1946,0.0,0.0,0.0,project/results/raw/80211ax/friis-nakagami/nodes_50/run_80211ax_friis_nakagami_50nodes_50m_seed3.csv,2.0
flow,3,80211ax,50,50.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,100.0,30,10.1.1.30,10.1.1.51,1946,0,1946,0.0,0.0,0.0,project/results/raw/80211ax/friis-nakagami/nodes_50/run_80211ax_friis_nakagami_50nodes_50m_seed3.csv,2.0
flow,3,80211ax,50,50.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,100.0,31,10.1.1.31,10.1.1.51,1945,0,1945,0.0,0.0,0.0,project/results/raw/80211ax/friis-nakagami/nodes_50/run_80211ax_friis_nakagami_50nodes_50m_seed3.csv,2.0
flow,3,80211ax,50,50.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,100.0,32,10.1.1.32,10.1.1.51,1945,0,1945,0.0,0.0,0.0,project/results/raw/80211ax/friis-nakagami/nodes_50/run_80211ax_friis_nakagami_50nodes_50m_seed3.csv,2.0
flow,3,80211ax,50,50.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,100.0,33,10.1.1.33,10.1.1.51,1945,0,1945,0.0,0.0,0.0,project/results/raw/80211ax/friis-nakagami/nodes_50/run_80211ax_friis_nakagami_50nodes_50m_seed3.csv,2.0
flow,3,80211ax,50,50.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,100.0,34,10.1.1.34,10.1.1.51,1945,0,1945,0.0,0.0,0.0,project/results/raw/80211ax/friis-nakagami/nodes_50/run_80211ax_friis_nakagami_50nodes_50m_seed3.csv,2.0
flow,3,80211ax,50,50.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,100.0,35,10.1.1.35,10.1.1.51,1944,0,1944,0.0,0.0,0.0,project/results/raw/80211ax/friis-nakagami/nodes_50/run_80211ax_friis_nakagami_50nodes_50m_seed3.csv,2.0
flow,3,80211ax,50,50.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,100.0,36,10.1.1.36,10.1.1.51,1944,0,1944,0.0,0.0,0.0,project/results/raw/80211ax/friis-nakagami/nodes_50/run_80211ax_friis_nakagami_50nodes_50m_seed3.csv,2.0
flow,3,80211ax,50,50.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,100.0,37,10.1.1.37,10.1.1.51,1944,0,1944,0.0,0.0,0.0,project/results/raw/80211ax/friis-nakagami/nodes_50/run_80211ax_friis_nakagami_50nodes_50m_seed3.csv,2.0
flow,3,80211ax,50,50.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,100.0,38,10.1.1.38,10.1.1.51,1944,0,1944,0.0,0.0,0.0,project/results/raw/80211ax/friis-nakagami/nodes_50/run_80211ax_friis_nakagami_50nodes_50m_seed3.csv,2.0
flow,3,80211ax,50,50.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,100.0,39,10.1.1.39,10.1.1.51,1943,0,1943,0.0,0.0,0.0,project/results/raw/80211ax/friis-nakagami/nodes_50/run_80211ax_friis_nakagami_50nodes_50m_seed3.csv,2.0
flow,3,80211ax,50,50.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,100.0,40,10.1.1.40,10.1.1.51,1943,0,1943,0.0,0.0,0.0,project/results/raw/80211ax/friis-nakagami/nodes_50/run_80211ax_friis_nakagami_50nodes_50m_seed3.csv,2.0
flow,3,80211ax,50,50.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,100.0,41,10.1.1.41,10.1.1.51,1943,0,1943,0.0,0.0,0.0,project/results/raw/80211ax/friis-nakagami/nodes_50/run_80211ax_friis_nakagami_50nodes_50m_seed3.csv,2.0
flow,3,80211ax,50,50.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,100.0,42,10.1.1.42,10.1.1.51,1943,0,1943,0.0,0.0,0.0,project/results/raw/80211ax/friis-nakagami/nodes_50/run_80211ax_friis_nakagami_50nodes_50m_seed3.csv,2.0
flow,3,80211ax,50,50.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,100.0,43,10.1.1.43,10.1.1.51,1942,0,1942,0.0,0.0,0.0,project/results/raw/80211ax/friis-nakagami/nodes_50/run_80211ax_friis_nakagami_50nodes_50m_seed3.csv,2.0
flow,3,80211ax,50,50.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,100.0,44,10.1.1.44,10.1.1.51,1942,0,1942,0.0,0.0,0.0,project/results/raw/80211ax/friis-nakagami/nodes_50/run_80211ax_friis_nakagami_50nodes_50m_seed3.csv,2.0
flow,3,80211ax,50,50.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,100.0,45,10.1.1.45,10.1.1.51,1942,0,1942,0.0,0.0,0.0,project/results/raw/80211ax/friis-nakagami/nodes_50/run_80211ax_friis_nakagami_50nodes_50m_seed3.csv,2.0
flow,3,80211ax,50,50.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,100.0,46,10.1.1.46,10.1.1.51,1942,0,1942,0.0,0.0,0.0,project/results/raw/80211ax/friis-nakagami/nodes_50/run_80211ax_friis_nakagami_50nodes_50m_seed3.csv,2.0
flow,3,80211ax,50,50.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,100.0,47,10.1.1.47,10.1.1.51,1941,0,1941,0.0,0.0,0.0,project/results/raw/80211ax/friis-nakagami/nodes_50/run_80211ax_friis_nakagami_50nodes_50m_seed3.csv,2.0
flow,3,80211ax,50,50.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,100.0,48,10.1.1.48,10.1.1.51,1941,0,1941,0.0,0.0,0.0,project/results/raw/80211ax/friis-nakagami/nodes_50/run_80211ax_friis_nakagami_50nodes_50m_seed3.csv,2.0
flow,3,80211ax,50,50.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,100.0,49,10.1.1.49,10.1.1.51,1941,0,1941,0.0,0.0,0.0,project/results/raw/80211ax/friis-nakagami/nodes_50/run_80211ax_friis_nakagami_50nodes_50m_seed3.csv,2.0
flow,3,80211ax,50,50.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,100.0,50,10.1.1.50,10.1.1.51,1941,0,1941,0.0,0.0,0.0,project/results/raw/80211ax/friis-nakagami/nodes_50/run_80211ax_friis_nakagami_50nodes_50m_seed3.csv,2.0
flow,1,80211ax,50,5.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,100.0,1,10.1.1.1,10.1.1.51,1953,1939,14,0.9928,2.05466,0.006455,project/results/raw/80211ax/friis-nakagami/nodes_50/run_80211ax_friis_nakagami_50nodes_5m_seed1.csv,2.0
flow,1,80211ax,50,5.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,100.0,2,10.1.1.2,10.1.1.51,1952,1923,29,0.9851,2.028049,0.018631,project/results/raw/80211ax/friis-nakagami/nodes_50/run_80211ax_friis_nakagami_50nodes_5m_seed1.csv,2.0
flow,1,80211ax,50,5.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,100.0,3,10.1.1.3,10.1.1.51,1952,1949,3,0.9985,2.055682,0.026185,project/results/raw/80211ax/friis-nakagami/nodes_50/run_80211ax_friis_nakagami_50nodes_5m_seed1.csv,2.0
flow,1,80211ax,50,5.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,100.0,4,10.1.1.4,10.1.1.51,1952,1951,1,0.9995,2.055486,0.032396,project/results/raw/80211ax/friis-nakagami/nodes_50/run_80211ax_friis_nakagami_50nodes_5m_seed1.csv,2.0
flow,1,80211ax,50,5.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,100.0,5,10.1.1.5,10.1.1.51,1952,1948,4,0.998,2.055279,0.037607,project/results/raw/80211ax/friis-nakagami/nodes_50/run_80211ax_friis_nakagami_50nodes_5m_seed1.csv,2.0
flow,1,80211ax,50,5.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,100.0,6,10.1.1.6,10.1.1.51,1951,1922,29,0.9851,2.028247,0.044309,project/results/raw/80211ax/friis-nakagami/nodes_50/run_80211ax_friis_nakagami_50nodes_5m_seed1.csv,2.0
flow,1,80211ax,50,5.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,100.0,7,10.1.1.7,10.1.1.51,1951,1944,7,0.9964,2.054501,0.044255,project/results/raw/80211ax/friis-nakagami/nodes_50/run_80211ax_friis_nakagami_50nodes_5m_seed1.csv,2.0
flow,1,80211ax,50,5.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,100.0,8,10.1.1.8,10.1.1.51,1951,1915,36,0.9815,2.028298,0.047127,project/results/raw/80211ax/friis-nakagami/nodes_50/run_80211ax_friis_nakagami_50nodes_5m_seed1.csv,2.0
flow,1,80211ax,50,5.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,100.0,9,10.1.1.9,10.1.1.51,1951,1891,60,0.9692,2.022507,0.062316,project/results/raw/80211ax/friis-nakagami/nodes_50/run_80211ax_friis_nakagami_50nodes_5m_seed1.csv,2.0
flow,1,80211ax,50,5.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,100.0,10,10.1.1.10,10.1.1.51,1950,1923,27,0.9862,2.027008,0.070228,project/results/raw/80211ax/friis-nakagami/nodes_50/run_80211ax_friis_nakagami_50nodes_5m_seed1.csv,2.0
flow,1,80211ax,50,5.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,100.0,11,10.1.1.11,10.1.1.51,1950,1921,29,0.9851,2.028271,0.058571,project/results/raw/80211ax/friis-nakagami/nodes_50/run_80211ax_friis_nakagami_50nodes_5m_seed1.csv,2.0
flow,1,80211ax,50,5.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,100.0,12,10.1.1.12,10.1.1.51,1950,1923,27,0.9862,2.027617,0.092646,project/results/raw/80211ax/friis-nakagami/nodes_50/run_80211ax_friis_nakagami_50nodes_5m_seed1.csv,2.0
flow,1,80211ax,50,5.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,100.0,13,10.1.1.13,10.1.1.51,1950,1925,25,0.9872,2.030028,0.064791,project/results/raw/80211ax/friis-nakagami/nodes_50/run_80211ax_friis_nakagami_50nodes_5m_seed1.csv,2.0
flow,1,80211ax,50,5.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,100.0,14,10.1.1.14,10.1.1.51,1949,1863,86,0.9559,2.007772,0.106343,project/results/raw/80211ax/friis-nakagami/nodes_50/run_80211ax_friis_nakagami_50nodes_5m_seed1.csv,2.0
flow,1,80211ax,50,5.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,100.0,15,10.1.1.15,10.1.1.51,1949,1830,119,0.9389,1.930614,0.083544,project/results/raw/80211ax/friis-nakagami/nodes_50/run_80211ax_friis_nakagami_50nodes_5m_seed1.csv,2.0
flow,1,80211ax,50,5.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,100.0,16,10.1.1.16,10.1.1.51,1949,1816,133,0.9318,1.915243,0.111735,project/results/raw/80211ax/friis-nakagami/nodes_50/run_80211ax_friis_nakagami_50nodes_5m_seed1.csv,2.0
flow,1,80211ax,50,5.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,100.0,17,10.1.1.17,10.1.1.51,1949,1735,214,0.8902,1.868632,0.172168,project/results/raw/80211ax/friis-nakagami/nodes_50/run_80211ax_friis_nakagami_50nodes_5m_seed1.csv,2.0
flow,1,80211ax,50,5.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,100.0,18,10.1.1.18,10.1.1.51,1948,1745,203,0.8958,1.861013,0.20131,project/results/raw/80211ax/friis-nakagami/nodes_50/run_80211ax_friis_nakagami_50nodes_5m_seed1.csv,2.0
flow,1,80211ax,50,5.0,10.0,1024,0.5,20,friis-nakagami,2Mbps,1024,100.0,19,10.1.1.19,10.1.1.51,1948,1185,763,0.6083,1.275965,0.251166,project/results/raw/80211ax/friis-nakagami/nodes_50/run_80211ax_friis_nakagami_50nodes_5m_seed1.csv,2.0
