wifiStandard,nStations,distance,propagationModel,dataRate,txPackets_mean,txPackets_std,txPackets_var,txPackets_count,rxPackets_mean,rxPackets_std,rxPackets_var,rxPackets_count,lostPackets_mean,lostPackets_std,lostPackets_var,lostPackets_count,pdr_mean,pdr_std,pdr_var,pdr_count,lossRate_mean,lossRate_std,lossRate_var,lossRate_count,throughputMbps_mean,throughputMbps_std,throughputMbps_var,throughputMbps_count,throughputPerNodeMbps_mean,throughputPerNodeMbps_std,throughputPerNodeMbps_var,throughputPerNodeMbps_count,meanDelay_mean,meanDelay_std,meanDelay_var,meanDelay_count,offeredLoadMbps_mean,offeredLoadMbps_std,offeredLoadMbps_var,offeredLoadMbps_count,efficiency_mean,efficiency_std,efficiency_var,efficiency_count,jainFairness_mean,jainFairness_std,jainFairness_var,jainFairness_count,txPackets_ci95,rxPackets_ci95,lostPackets_ci95,pdr_ci95,lossRate_ci95,throughputMbps_ci95,throughputPerNodeMbps_ci95,meanDelay_ci95,offeredLoadMbps_ci95,efficiency_ci95,jainFairness_ci95
80211g,5,30.0,friis-nakagami,1Mbps,4880.0,0.0,0.0,3,4878.666666666667,1.5275252316519219,2.3333333333332575,3,1.3333333333333333,1.5275252316519468,2.3333333333333335,3,0.9997333333333334,0.00030550504633043745,9.333333333336273e-08,3,0.0002666666666666743,0.00030550504633041625,9.333333333334979e-08,3,5.140704666666667,0.0010298666580354468,1.0606253333331e-06,3,1.0281409333333333,0.00020597333160713365,4.2425013333342245e-08,3,0.0006016666666666667,0.00016704590187530292,2.790433333333333e-08,3,5.0,0.0,0.0,3,1.0281409333333333,0.00020597333160713365,4.2425013333342245e-08,3,0.9999998633311337,1.266952522100842e-07,1.6051686932576848e-14,3,0.0,3.7948892971702497,3.7948892971703114,0.0007589778594341818,0.0007589778594341292,0.0025585370880353365,0.0005117074176071773,0.000414998516572583,0.0,0.0005117074176071773,3.147538558786261e-07
80211g,5,30.0,logdistance,1Mbps,4880.0,0.0,0.0,3,1952.0,0.0,0.0,3,2928.0,0.0,0.0,3,0.4000000000000001,0.0,0.0,3,0.6,0.0,0.0,3,2.056737,0.0,0.0,3,0.4113474000000001,0.0,0.0,3,9.366666666666666e-05,3.785938897200186e-06,1.433333333333336e-11,3,5.0,0.0,0.0,3,0.4113474000000001,0.0,0.0,3,0.39999999999999997,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.405552656690513e-06,0.0,0.0,0.0
80211g,5,40.0,friis,1Mbps,4880.0,0.0,0.0,3,4880.0,0.0,0.0,3,0.0,0.0,0.0,3,1.0,0.0,0.0,3,0.0,0.0,0.0,3,5.141815333333333,4.6188021534959856e-05,2.1333333333139153e-09,3,1.0283630666666665,9.237604307059276e-06,8.533333333380009e-11,3,0.00023366666666666666,2.5166114784235763e-06,6.333333333333298e-12,3,5.0,0.0,0.0,3,1.0283630666666665,9.237604307059276e-06,8.533333333380009e-11,3,0.9999999996772287,5.590566521218401e-10,3.1254434028168014e-19,3,0.0,0.0,0.0,0.0,0.0,0.00011474666666614445,2.29493333333961e-05,6.252114051351822e-06,0.0,2.29493333333961e-05,1.3888858014834043e-09
80211g,5,40.0,friis-nakagami,1Mbps,4880.0,0.0,0.0,3,4839.666666666667,28.44878439113577,809.3333333333303,3,40.333333333333336,28.448784391135824,809.3333333333334,3,0.9917333333333334,0.005862024678669811,3.43633333333339e-05,3,0.008266666666666644,0.005862024678669793,3.436333333333368e-05,3,5.104654333333333,0.022512151059668573,0.0005067969453333368,3,1.0209308666666665,0.004502430211933705,2.027187781333339e-05,3,0.009161666666666667,0.002020008250808232,4.0804333333333325e-06,3,5.0,0.0,0.0,3,1.0209308666666665,0.004502430211933705,2.027187781333339e-05,3,0.9999169838260605,0.00012965348141817773,1.681002524385376e-08,3,0.0,70.67640204324043,70.67640204324056,0.014563251887351532,0.014563251887351487,0.05592779702907284,0.011185559405814545,0.005018383678610519,0.0,0.011185559405814545,0.00032210309772926984
80211g,5,40.0,logdistance,1Mbps,4880.0,0.0,0.0,3,1952.0,0.0,0.0,3,2928.0,0.0,0.0,3,0.4000000000000001,0.0,0.0,3,0.6,0.0,0.0,3,2.056727,0.0,0.0,3,0.4113453999999999,0.0,0.0,3,0.00010833333333333333,4.163331998932256e-06,1.7333333333333257e-11,3,5.0,0.0,0.0,3,0.4113453999999999,0.0,0.0,3,0.3999999999905441,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0343124758881009e-05,0.0,0.0,0.0
80211g,5,50.0,friis,1Mbps,4880.0,0.0,0.0,3,4880.0,0.0,0.0,3,0.0,0.0,0.0,3,1.0,0.0,0.0,3,0.0,0.0,0.0,3,5.141809333333334,3.925981830474152e-05,1.5413333333213171e-09,3,1.0283618666666665,7.851963660964328e-06,6.165333333310433e-11,3,0.0002486666666666666,2.5166114784235708e-06,6.333333333333271e-12,3,5.0,0.0,0.0,3,1.0283618666666665,7.851963660964328e-06,6.165333333310433e-11,3,0.9999999997753717,3.6286221762440453e-10,1.3166898897930073e-19,3,0.0,0.0,0.0,0.0,0.0,9.753466666628648e-05,1.9506933333297105e-05,6.2521140513518084e-06,0.0,1.9506933333297105e-05,9.014724716011091e-10
80211g,5,50.0,friis-nakagami,1Mbps,4880.0,0.0,0.0,3,4303.333333333333,75.07551753623372,5636.333333333338,3,576.6666666666666,75.07551753623369,5636.333333333333,3,0.8818666666666667,0.01537541327357848,0.0002364033333333333,3,0.11813333333333335,0.015375413273578484,0.00023640333333333342,3,4.538818333333333,0.07814129209536606,0.006106061530333318,3,0.9077636666666667,0.015628258419073237,0.0002442424612133335,3,0.116286,0.015140967637505874,0.00022924890100000023,3,5.0,0.0,0.0,3,0.9077636666666667,0.015628258419073237,0.0002442424612133335,3,0.960900659149528,0.004214157384078274,1.7759122457781444e-05,3,0.0,186.51297672488582,186.51297672488576,0.03819772666430701,0.03819772666430702,0.19412939760024278,0.038825879520048616,0.03761528441283726,0.0,0.038825879520048616,0.010469392205151992
80211g,5,50.0,logdistance,1Mbps,4880.0,0.0,0.0,3,1952.0,0.0,0.0,3,2928.0,0.0,0.0,3,0.4000000000000001,0.0,0.0,3,0.6,0.0,0.0,3,2.056711,0.0,0.0,3,0.4113422,0.0,0.0,3,0.00013233333333333334,4.163331998932268e-06,1.733333333333335e-11,3,5.0,0.0,0.0,3,0.4113422,0.0,0.0,3,0.3999999999408992,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0343124758881037e-05,0.0,0.0,0.0
80211g,10,5.0,friis,2Mbps,19515.0,0.0,0.0,3,19508.666666666668,2.3094010767582405,5.333333333332121,3,6.333333333333333,2.309401076758503,5.333333333333333,3,0.9996333333333333,0.00011547005383791243,1.3333333333330395e-08,3,0.0003666666666666263,0.00011547005383791243,1.3333333333330395e-08,3,20.550802666666666,0.002457719742633481,6.0403863333303844e-06,3,2.0550802666666663,0.00024577197426321425,6.040386333323806e-08,3,0.0004506666666666667,1.5567059238447486e-05,2.4233333333333327e-10,3,20.0,0.0,0.0,3,1.0275401333333332,0.00012288598713160713,1.5100965833309514e-08,3,0.9999997552689659,4.317362543000357e-08,1.863961932770251e-15,3,0.0,5.737333333332681,5.737333333333333,0.0002868666666666351,0.0002868666666666351,0.006105807061974028,0.0006105807061970703,3.867384005730201e-05,0.0,0.00030529035309853516,1.0725788724758164e-07
80211g,10,5.0,friis-nakagami,2Mbps,19515.0,0.0,0.0,3,19506.666666666668,2.516611478423523,6.33333333333303,3,8.333333333333334,2.5166114784235836,6.333333333333334,3,0.9995666666666666,0.00015275252316522024,2.3333333333341146e-08,3,0.00043333333333332263,0.0001527525231652384,2.3333333333346698e-08,3,20.548689666666665,0.002624488966128997,6.887942333332851e-06,3,2.0548689666666666,0.0002624488966130019,6.887942333338217e-08,3,0.00044166666666666665,8.326663997864517e-06,6.933333333333311e-11,3,20.0,0.0,0.0,3,1.0274344833333333,0.00013122444830650096,1.721985583334554e-08,3,0.9999997566134738,1.265026950587151e-07,1.6002931857118257e-14,3,0.0,6.252114051351691,6.25211405135184,0.0003794889297170947,0.0003794889297171398,0.006520118215876289,0.0006520118215878829,2.0686249517762027e-05,0.0,0.00032600591079394144,3.1427547879019395e-07
80211g,10,5.0,logdistance,2Mbps,19515.0,0.0,0.0,3,19506.333333333332,4.618802153517269,21.33333333333576,3,8.666666666666666,4.618802153517006,21.333333333333332,3,0.9995666666666666,0.0002309401076758489,5.3333333333332686e-08,3,0.00043333333333332263,0.00023094010767588897,5.3333333333351195e-08,3,20.548126,0.004814543695930437,2.317983100002351e-05,3,2.0548126,0.00048145436959293913,2.3179831000013442e-07,3,0.000519,1.1269427669584667e-05,1.270000000000005e-10,3,20.0,0.0,0.0,3,1.0274063,0.00024072718479646956,5.7949577500033605e-08,3,0.9999995773786431,3.987138548029051e-07,1.5897273801179207e-13,3,0.0,11.47466666666732,11.474666666666666,0.0005737333333333299,0.0005737333333334294,0.011960954859440423,0.0011960954859437825,2.7997069745481163e-05,0.0,0.0005980477429718912,9.9054006367459e-07
80211g,10,10.0,friis,2Mbps,19515.0,0.0,0.0,3,19509.0,2.6457513110645907,7.0,3,6.0,2.6457513110645907,7.0,3,0.9996666666666667,0.00011547005383791244,1.3333333333330397e-08,3,0.0003333333333332966,0.00011547005383791244,1.3333333333330397e-08,3,20.551207,0.0027920795117618033,7.79570800000003e-06,3,2.0551207,0.0002792079511764448,7.795708000014798e-08,3,0.00044500000000000003,2.6457513110646013e-06,7.000000000000056e-12,3,20.0,0.0,0.0,3,1.02756035,0.0001396039755882224,1.9489270000036995e-08,3,0.9999997536604063,1.4477364177730712e-07,2.0959407353464044e-14,3,0.0,6.5729410717983265,6.5729410717983265,0.00028686666666663513,0.00028686666666663513,0.006936469811745563,0.0006936469811752133,6.572941071798354e-06,0.0,0.0003468234905876066,3.5966668982542513e-07
80211g,10,10.0,friis-nakagami,2Mbps,19515.0,0.0,0.0,3,19488.333333333332,28.86751345948155,833.3333333333485,3,26.666666666666668,28.867513459481287,833.3333333333333,3,0.9986333333333334,0.001501110699893038,2.253333333333366e-06,3,0.0013666666666666272,0.001501110699893054,2.2533333333334144e-06,3,20.529874666666668,0.030872289457269237,0.0009530982563334174,3,2.0529874666666665,0.0030872289457268645,9.530982563333808e-06,3,0.005477333333333333,0.005426432191904118,2.944616633333333e-05,3,20.0,0.0,0.0,3,1.0264937333333333,0.0015436144728634322,2.382745640833452e-06,3,0.9999813961276897,3.1516558776522544e-05,9.932934771140003e-10,3,0.0,71.71666666666732,71.71666666666667,0.003729266666666694,0.003729266666666734,0.07669720827710005,0.007669720827709858,0.013481092829221107,0.0,0.003834860413854929,7.829779116337128e-05
80211g,10,10.0,logdistance,2Mbps,19515.0,0.0,0.0,3,11710.666666666666,0.5773502691897571,0.3333333333334849,3,7804.333333333333,0.5773502691895601,0.33333333333325754,3,0.6001,0.0,0.0,3,0.3999,0.0,0.0,3,12.333129,0.0006044931761400259,3.6541199999985626e-07,3,1.2333128999999998,6.044931761408591e-05,3.6541200000086368e-09,3,0.0002463333333333333,3.0550504633038703e-06,9.333333333333191e-12,3,20.0,0.0,0.0,3,0.6166564499999999,3.0224658807042954e-05,9.135300000021592e-10,3,0.599999985782163,1.215223855831381e-08,1.4767690197816889e-16,3,0.0,1.4343333333336594,1.4343333333331703,0.0,0.0,0.001501765494155167,0.00015017654941572374,7.589778594340565e-06,0.0,7.508827470786187e-05,3.019027056707452e-08
80211g,10,20.0,friis,2Mbps,19515.0,0.0,0.0,2,19509.5,0.7071067811865476,0.5,2,5.5,0.7071067811865476,0.5,2,0.9997,0.0,0.0,2,0.00029999999999996696,0.0,0.0,2,20.5514335,0.0008096372644555795,6.55512499995114e-07,2,2.05514335,8.096372644602899e-05,6.555125000027413e-09,2,0.0004565,1.4849242404917495e-05,2.204999999999999e-10,2,20.0,0.0,0.0,2,1.027571675,4.048186322301449e-05,1.6387812500068532e-09,2,0.9999998408714765,2.967568128161315e-09,8.80646059527885e-18,2,0.0,6.353,6.353,0.0,0.0,0.007274184999972889,0.000727418500001521,0.00013341299999999998,0.0,0.0003637092500007605,2.666211217289271e-08
80211g,10,20.0,friis-nakagami,2Mbps,19515.0,0.0,0.0,3,14044.333333333334,337.58603841588814,113964.3333333335,3,5470.666666666667,337.5860384158878,113964.33333333326,3,0.7196666666666666,0.01728766419541212,0.0002988633333333342,3,0.2803333333333334,0.017287664195412097,0.00029886333333333344,3,14.796249000000001,0.35779634599727195,0.12801822520899955,3,1.4796249,0.03577963459972725,0.0012801822520899994,3,0.22464499999999998,0.006192953495707845,3.835267300000001e-05,3,20.0,0.0,0.0,3,0.73981245,0.017889817299863626,0.00032004556302249985,3,0.8194615705243785,0.01564340840187385,0.00024471622642781743,3,0.0,838.6778938329734,838.6778938329725,0.042948404693319134,0.04294840469331907,0.8888871331593644,0.08888871331593659,0.015385390991754238,0.0,0.044444356657968295,0.03886351720117562
80211g,10,20.0,logdistance,2Mbps,19515.0,0.0,0.0,3,5857.0,0.0,0.0,3,13658.0,0.0,0.0,3,0.3001,0.0,0.0,3,0.6999,0.0,0.0,3,6.16703,0.0,0.0,3,0.616703,0.0,0.0,3,7.733333333333333e-05,1.1547005383792484e-06,1.333333333333326e-12,3,20.0,0.0,0.0,3,0.3083515,0.0,0.0,3,0.29999999999335825,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.868666666666659e-06,0.0,0.0,0.0
80211g,10,30.0,friis,2Mbps,19515.0,0.0,0.0,3,19508.666666666668,2.5166114784231617,6.333333333331211,3,6.333333333333333,2.516611478423583,6.333333333333333,3,0.9996666666666667,0.00015275252316517785,2.3333333333328195e-08,3,0.0003333333333332966,0.00015275252316517785,2.3333333333328195e-08,3,20.550637,0.0026216557745066776,6.873079000004208e-06,3,2.0550637,0.00026216557745061426,6.873079000001403e-08,3,0.0005413333333333333,4.041451884327362e-06,1.6333333333333186e-11,3,20.0,0.0,0.0,3,1.02753185,0.00013108278872530713,1.7182697500003508e-08,3,0.9999998107171452,1.0162340677681409e-07,1.0327316804925823e-14,3,0.0,6.252114051350792,6.252114051351839,0.00037948892971698936,0.00037948892971698936,0.006513079609677461,0.0006513079609676132,1.0040333333333289e-05,0.0,0.0003256539804838066,2.5246691231558563e-07
80211g,10,30.0,friis-nakagami,2Mbps,19515.0,0.0,0.0,3,8431.666666666666,834.9564858921294,697152.3333333337,3,11083.333333333334,834.9564858921294,697152.3333333337,3,0.43206666666666665,0.04278461561511726,0.0018305233333333355,3,0.5679333333333333,0.04278461561511721,0.0018305233333333316,3,8.900921666666667,0.9024138838921609,0.8143508178413345,3,0.8900921666666667,0.09024138838921597,0.008143508178413323,3,0.3271983333333333,0.010171676820138061,0.00010346300933333395,3,20.0,0.0,0.0,3,0.44504608333333334,0.045120694194607985,0.0020358770446033308,3,0.5314639784826632,0.06260388340840613,0.0039192462178133085,3,0.0,2074.3143001888875,2074.3143001888875,0.10629145530104694,0.10629145530104682,2.2419012914744147,0.22419012914744113,0.025269885366981968,0.0,0.11209506457372057,0.15552921954089916
80211g,10,30.0,logdistance,2Mbps,19515.0,0.0,0.0,3,3905.0,0.0,0.0,3,15610.0,0.0,0.0,3,0.20010000000000003,0.0,0.0,3,0.7999,0.0,0.0,3,4.111367,0.0,0.0,3,0.41113669999999997,0.0,0.0,3,4.7333333333333336e-05,1.1547005383792497e-06,1.3333333333333291e-12,3,20.0,0.0,0.0,3,0.20556834999999998,0.0,0.0,3,0.1999999999999881,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.868666666666662e-06,0.0,0.0,0.0
80211g,10,40.0,friis,2Mbps,19515.0,0.0,0.0,3,19508.0,2.6457513110645907,7.0,3,7.0,2.6457513110645907,7.0,3,0.9996333333333333,0.00011547005383791243,1.3333333333330395e-08,3,0.0003666666666666263,0.00011547005383791243,1.3333333333330395e-08,3,20.549592333333333,0.0028733051236041955,8.255882333330122e-06,3,2.0549592333333333,0.0002873305123606084,8.255882333340974e-08,3,0.0009133333333333334,0.0001518628767452182,2.3062333333333334e-08,3,20.0,0.0,0.0,3,1.0274796166666667,0.0001436652561803042,2.0639705833352436e-08,3,0.9999997464709028,2.018341392355506e-07,4.0737019760955625e-14,3,0.0,6.5729410717983265,6.5729410717983265,0.0002868666666666351,0.0002868666666666351,0.0071382617027400275,0.0007138261702744719,0.0003772787471239859,0.0,0.00035691308513723595,5.014242638468545e-07
80211g,10,40.0,friis-nakagami,2Mbps,19515.0,0.0,0.0,3,7401.666666666667,347.1229369162074,120494.33333333328,3,12113.333333333334,347.1229369162076,120494.33333333344,3,0.37929999999999997,0.01780982874707107,0.0003171899999999991,3,0.6206999999999999,0.01780982874707112,0.00031719000000000083,3,7.835479666666667,0.39914420749189555,0.15931609837433336,3,0.7835479666666666,0.0399144207491895,0.0015931609837433291,3,0.307642,0.017362469092845043,0.0003014553329999994,3,20.0,0.0,0.0,3,0.3917739833333333,0.01995721037459475,0.0003982902459358323,3,0.47488514721984076,0.02500839600939296,0.0006254198709626218,3,0.0,862.3707751662145,862.370775166215,0.04424563804003729,0.04424563804003741,0.9916092053029035,0.09916092053029021,0.04313424535818142,0.0,0.04958046026514511,0.06212931373500637
80211g,10,40.0,logdistance,2Mbps,19515.0,0.0,0.0,3,3905.0,0.0,0.0,3,15610.0,0.0,0.0,3,0.20010000000000003,0.0,0.0,3,0.7999,0.0,0.0,3,4.111346,0.0,0.0,3,0.4111346,0.0,0.0,3,5.5e-05,1.000000000000004e-06,1.0000000000000079e-12,3,20.0,0.0,0.0,3,0.2055673,0.0,0.0,3,0.19999999999526716,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4843382083229696e-06,0.0,0.0,0.0
80211g,10,50.0,friis,2Mbps,19515.0,0.0,0.0,3,15611.666666666666,1.527525231652145,2.3333333333339397,3,3903.3333333333335,1.5275252316519963,2.333333333333485,3,0.8000000000000002,9.999999999998899e-05,9.999999999997797e-09,3,0.19999999999999996,9.999999999998899e-05,9.999999999997797e-09,3,16.443245,0.00217277955623694,4.7209710000011935e-06,3,1.6443245,0.0002172779556237633,4.720971000004205e-08,3,0.000385,2.645751311064588e-06,6.999999999999987e-12,3,20.0,0.0,0.0,3,0.82216225,0.00010863897781188165,1.1802427500010513e-08,3,0.7999999592591237,5.1172328692019594e-08,2.6186072237640915e-15,3,0.0,3.794889297170804,3.7948892971704344,0.00024843382083226864,0.00024843382083226864,0.005397919269822435,0.0005397919269824157,6.572941071798321e-06,0.0,0.00026989596349120785,1.2712937137844555e-07
80211g,10,50.0,friis-nakagami,2Mbps,19515.0,0.0,0.0,3,6345.666666666667,185.36810225422633,34361.33333333331,3,13169.333333333334,185.36810225422653,34361.33333333339,3,0.32516666666666666,0.009474879066950312,8.977333333333321e-05,3,0.6748333333333333,0.00947487906695031,8.977333333333317e-05,3,6.738656333333334,0.24748042227484038,0.06124655940933331,3,0.6738656333333334,0.024748042227484036,0.000612465594093333,3,0.287588,0.08778869680659349,0.007706855286999997,3,20.0,0.0,0.0,3,0.3369328166666667,0.012374021113742018,0.00015311639852333325,3,0.4046589271881471,0.009285318799296442,8.621714520456792e-05,3,0.0,460.5170590344918,460.5170590344923,0.023538804085264056,0.02353880408526405,0.6148250688692865,0.06148250688692864,0.2180968137355,0.0,0.03074125344346432,0.023067872269551617
80211g,10,50.0,logdistance,2Mbps,19515.0,0.0,0.0,3,3905.0,0.0,0.0,3,15610.0,0.0,0.0,3,0.20010000000000003,0.0,0.0,3,0.7999,0.0,0.0,3,4.111315,0.0,0.0,3,0.41113150000000004,0.0,0.0,3,6.7e-05,9.999999999999972e-07,9.999999999999943e-13,3,20.0,0.0,0.0,3,0.20556575000000002,0.0,0.0,3,0.19999999996922427,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4843382083229527e-06,0.0,0.0,0.0
80211g,20,5.0,friis,2Mbps,39005.0,0.0,0.0,3,22194.0,219.42652528807906,48148.0,3,16811.0,219.42652528807906,48148.0,3,0.569,0.005632051136131463,3.1719999999999696e-05,3,0.43100000000000005,0.005632051136131498,3.17200000000001e-05,3,23.507745666666665,0.2679326798774892,0.0717879209463331,3,1.1753872833333332,0.013396633993874408,0.00017946980236583138,3,0.39587633333333333,0.001757658764758771,3.0893643333333283e-06,3,40.0,0.0,0.0,3,0.5876936416666666,0.006698316996937204,4.4867450591457845e-05,3,0.9108267307898686,0.00892268514201077,7.961431014345976e-05,3,0.0,545.129700692719,545.129700692719,0.013991919828720127,0.013991919828720216,0.6656353938780106,0.033281769693900405,0.004366618826483952,0.0,0.016640884846950203,0.022166967619132935
80211g,20,5.0,friis-nakagami,2Mbps,39005.0,0.0,0.0,3,21393.333333333332,94.21429473988155,8876.333333333272,3,17611.666666666668,94.21429473988155,8876.333333333272,3,0.5484666666666667,0.002386070689089801,5.693333333333478e-06,3,0.45153333333333334,0.002386070689089801,5.693333333333478e-06,3,22.67017,0.14681550807731708,0.021554793412000756,3,1.1335085,0.007340775403865761,5.388698353000053e-05,3,0.3951786666666666,0.0063788965607958865,4.0690321333333584e-05,3,40.0,0.0,0.0,3,0.56675425,0.0036703877019328805,1.3471745882500133e-05,3,0.8150382869673171,0.0060996966478415815,3.7206299195689826e-05,3,0.0,234.06017219248858,234.06017219248858,0.0059278065806652866,0.0059278065806652866,0.3647393762908269,0.018236968814541114,0.015847336452925142,0.0,0.009118484407270557,0.015153709441412318
80211g,20,5.0,logdistance,2Mbps,39005.0,0.0,0.0,3,20355.333333333332,111.03753119253516,12329.333333333218,3,18649.666666666668,111.03753119253516,12329.333333333218,3,0.5218666666666666,0.0028448784391136603,8.093333333333776e-06,3,0.47813333333333335,0.0028448784391136173,8.093333333333533e-06,3,21.475154333333336,0.1202679407836229,0.014464377580333027,3,1.0737577166666668,0.00601339703918121,3.6160943950833344e-05,3,0.07083933333333334,0.008618111181304941,7.427184033333324e-05,3,40.0,0.0,0.0,3,0.5368788583333334,0.003006698519590605,9.040235987708336e-06,3,0.5478261500589685,0.0007268325421486142,5.28285544326217e-07,3,0.0,275.85478129946756,275.85478129946756,0.007067640204324249,0.007067640204324142,0.2987862405250776,0.014939312026254037,0.021410302891291182,0.0,0.0074696560131270184,0.0018056978555123103
80211g,20,10.0,friis,2Mbps,39005.0,0.0,0.0,3,21966.666666666668,293.07735042703865,85894.3333333332,3,17038.333333333332,293.07735042703865,85894.3333333332,3,0.5631666666666666,0.007522189397597817,5.658333333333301e-05,3,0.4368333333333334,0.007522189397597809,5.65833333333329e-05,3,23.239384666666666,0.30785149782051285,0.09477254471033324,3,1.1619692333333334,0.015392574891025527,0.00023693136177582952,3,0.398053,0.006546304530038305,4.2854103000000036e-05,3,40.0,0.0,0.0,3,0.5809846166666667,0.007696287445512763,5.923284044395738e-05,3,0.9052295638924872,0.007472875011081069,5.584386093123988e-05,3,0.0,728.1032596599495,728.1032596599495,0.018687662530694125,0.018687662530694107,0.7648072385249525,0.038240361926247336,0.01626323446729184,0.0,0.019120180963123668,0.018565148916050562
80211g,20,10.0,friis-nakagami,2Mbps,39005.0,0.0,0.0,3,15062.666666666666,655.0987202959059,429154.3333333335,3,23942.333333333332,655.0987202959055,429154.333333333,3,0.3861666666666667,0.016793252613276962,0.00028201333333333355,3,0.6138333333333333,0.01679325261327691,0.00028201333333333176,3,15.906082666666668,0.7001321726833677,0.49018505922633304,3,0.7953041333333334,0.03500660863416838,0.0012254626480658322,3,0.417319,0.09154824205849067,0.008381080624,3,40.0,0.0,0.0,3,0.3976520666666667,0.01750330431708419,0.00030636566201645805,3,0.5007130557864766,0.01646296630746341,0.0002710292596406755,3,0.0,1627.4867810545948,1627.4867810545936,0.04172011910918335,0.041720119109183225,1.7393651074734586,0.08696825537367293,0.22743679565070735,0.0,0.04348412768683647,0.04089957621996491
80211g,20,10.0,logdistance,2Mbps,39005.0,0.0,0.0,3,11711.0,0.0,0.0,3,27294.0,0.0,0.0,3,0.3002,0.0,0.0,3,0.6998000000000001,0.0,0.0,3,12.333485000000001,0.0006064033311255487,3.677250000001618e-07,3,0.61667425,3.032016655629359e-05,9.193125000013843e-10,3,0.00012033333333333334,5.773502691896242e-07,3.333333333333315e-13,3,40.0,0.0,0.0,3,0.308337125,1.5160083278146795e-05,2.2982812500034606e-10,3,0.2999999965906946,5.685476626452366e-09,3.232464446993617e-17,3,0.0,0.0,0.0,0.0,0.0,0.0015065109651695202,7.532554825851614e-05,1.4343333333333296e-06,0.0,3.766277412925807e-05,1.4124646815622736e-08
80211g,20,20.0,friis,2Mbps,39005.0,0.0,0.0,3,19124.0,164.59343850834395,27091.0,3,19881.0,164.59343850834395,27091.0,3,0.4902666666666667,0.004215843134336631,1.7773333333333308e-05,3,0.5097333333333333,0.004215843134336596,1.7773333333333013e-05,3,20.260327666666665,0.13807097294628298,0.019063593570333204,3,1.0130163833333332,0.006903548647314242,4.7658983925834305e-05,3,0.37459233333333336,0.0073503997396967115,5.402837633333348e-05,3,40.0,0.0,0.0,3,0.5065081916666666,0.003451774323657121,1.1914745981458576e-05,3,0.8085075822188221,0.005583790014532084,3.117871092638821e-05,3,0.0,408.90576812553445,408.90576812553445,0.010473580178928516,0.010473580178928429,0.3430149935507765,0.01715074967753906,0.01826087891977568,0.0,0.00857537483876953,0.013872022880354272
80211g,20,20.0,friis-nakagami,2Mbps,39005.0,0.0,0.0,3,9001.666666666666,484.7064403670877,234940.3333333331,3,30003.333333333332,484.70644036708836,234940.33333333378,3,0.2308,0.012404837765968547,0.00015387999999999952,3,0.7692,0.012404837765968601,0.00015388000000000088,3,9.523895333333334,0.5152222147135478,0.2654539305343332,3,0.47619476666666666,0.025761110735677377,0.0006636348263358322,3,0.283866,0.08485579060971617,0.007200505199999994,3,40.0,0.0,0.0,3,0.23809738333333333,0.012880555367838688,0.00016590870658395805,3,0.27984919672538383,0.018694173755549624,0.0003494721324026803,3,0.0,1204.1747296241701,1204.174729624172,0.03081781243004329,0.03081781243004342,1.2799862337896426,0.0639993116894821,0.2108104828091705,0.0,0.03199965584474105,0.04644265013394025
80211g,20,20.0,logdistance,2Mbps,39005.0,0.0,0.0,3,5857.0,0.0,0.0,3,33148.0,0.0,0.0,3,0.1502,0.0,0.0,3,0.8498,0.0,0.0,3,6.16703,0.0,0.0,3,0.3083515,0.0,0.0,3,3.8e-05,0.0,0.0,3,40.0,0.0,0.0,3,0.15417575,0.0,0.0,3,0.14999999999667912,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80211g,20,30.0,friis,2Mbps,39005.0,0.0,0.0,3,18979.333333333332,169.76552457237415,28820.333333333372,3,20025.666666666668,169.76552457237415,28820.333333333372,3,0.4866,0.004355456348076538,1.897000000000021e-05,3,0.5134,0.004355456348076492,1.896999999999981e-05,3,20.080123333333333,0.14706403063405318,0.021627829106333735,3,1.0040061666666666,0.007353201531702677,5.406957276583459e-05,3,0.21209466666666665,0.0017984054974708248,3.2342623333332848e-06,3,40.0,0.0,0.0,3,0.5020030833333333,0.0036766007658513384,1.3517393191458648e-05,3,0.6234269692962857,0.00024456482493812374,5.981195359701511e-08,3,0.0,421.75497915113937,421.75497915113937,0.010820426620209326,0.010820426620209213,0.3653567903741566,0.018267839518707873,0.00446784749142483,0.0,0.009133919759353936,0.0006075817390055967
